교육청명,교육지원청명,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,팩스번호,홈페이지,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,인가총정원수,3세정원수,4세정원수,5세정원수,혼합정원수,특수학급정원수,만3세원아수,만4세원아수,만5세원아수,혼합원아수,특수원아수,위도,경도
서울특별시교육청,강남서초교육지원청,새성민유치원,사립(사인),이해영,홍성임,19830228,19830302,서울특별시 서초구 효령로 110,02-582-1871,02-583-9500, ,0800시0800분~1800시1800분,1,1,1,0,0,104,24,32,32,0,0,21,24,26,0,0,37.4806780089693,126.996107159947
서울특별시교육청,강남서초교육지원청,서울개원초등학교병설유치원,공립(병설),신명숙,신명숙,20121227,20130301,서울특별시 강남구 선릉로 29,02-2138-1949,02-2138-1948,https://gaewon.sen.es.kr/,0700시0700분~1900시1900분,1,1,2,0,1,72,14,16,38,0,4,12,16,23,0,3,37.4809856949,127.058601367
서울특별시교육청,강남서초교육지원청,서울개포유치원,공립(단설),지주영,지주영,19970115,20230301,서울특별시 강남구 삼성로4길 20,02-445-0051,02-445-0056,https://gaepo.sen.kg.kr/index.do,0700시0700분~2000시2000분,3,3,3,0,2,156,41,53,55,0,7,41,38,37,0,7,37.4863102061,127.0692800747
서울특별시교육청,강남서초교육지원청,서울논현초등학교병설유치원,공립(병설),최경순,최경순,20110301,20110308,서울특별시 강남구 강남대로120길 33,02-514-2082,02-514-2084,https://nonhyun.sen.es.kr/,0730시0730분~1930시1930분,1,2,1,0,1,74,14,36,20,0,4,11,15,14,0,4,37.507945386914,127.025808559008
서울특별시교육청,강남서초교육지원청,서울대왕초등학교병설유치원,공립(병설),김경하,김경하,20120901,20121004,서울특별시 강남구 헌릉로618길 8,02-3412-0840,02-3412-0846,http://www.dwkids.kg.kr/,0700시0700분~1900시1900분,1,1,1,0,0,56,14,18,20,0,0,8,12,16,0,0,37.4646208596,127.105590825
서울특별시교육청,강남서초교육지원청,서울대현초등학교병설유치원,공립(병설),김임순,김임순,20000115,20000315,서울특별시 강남구 역삼로98길 16,02-501-6408,02-501-6468,http://daehyun.sen.es.kr,0700시0700분~1900시1900분,0,0,1,1,1,52,0,0,20,18,4,0,0,10,3,4,37.5037211389,127.0635659618
서울특별시교육청,강남서초교육지원청,서울도곡초등학교병설유치원,공립(병설),권혁조,권혁조,20131226,20140611,서울특별시 강남구 선릉로64길 33,02-2052-1007,02-2052-2007,https://dogok.sen.es.kr/,0700시0700분~1900시1900분,1,2,1,0,0,70,14,36,20,0,0,10,24,20,0,0,37.4991633258643,127.055205055308
서울특별시교육청,강남서초교육지원청,서울방배초등학교병설유치원,공립(병설),한선혜,한선혜,19970423,19970423,서울특별시 서초구 방배중앙로13길 26,02-595-9978,02-595-9604,https://bangbae.sen.es.kr/,0700시0700분~1900시1900분,1,1,1,0,0,52,14,18,20,0,0,10,14,20,0,0,37.4873373803,126.987544224
서울특별시교육청,강남서초교육지원청,서울서래초등학교병설유치원,공립(병설),장석원,장석원,19960115,19960308,서울특별시 서초구 방배로 260,02-595-2274,02-595-2268,http://www.seorae.es.kr/,0730시0730분~1930시1930분,1,1,2,0,1,72,13,17,38,0,4,13,17,26,0,4,37.496298272646,126.989322008602
서울특별시교육청,강남서초교육지원청,서울세명유치원,공립(단설),김수진,김수진,20180104,20180301,서울특별시 강남구 자곡로 55,02-3411-0890, ,http://www.서울세명유치원.kr,0730시0730분~1930시1930분,1,2,2,0,1,94,14,36,40,0,4,14,26,40,0,0,37.4688573716,127.0910762245
서울특별시교육청,강남서초교육지원청,서울수서초등학교병설유치원,공립(병설),한용준,한용준,20050427,20050427,서울특별시 강남구 광평로51길 46,02-459-5926,02-459-5927,http://suseo.sen.es.kr,0700시0700분~1900시1900분,0,0,1,1,0,38,0,0,20,18,0,0,0,3,2,0,37.4911525934617,127.101582627134
서울특별시교육청,강남서초교육지원청,서울신구유치원,공립(단설),박정화,박정화,20170901,20170901,서울특별시 강남구 압구정로14길 21,02-3446-7480,02-3446-7482,http://서울신구유치원.kr/,0730시0730분~1930시1930분,1,2,2,0,1,90,14,36,40,0,4,14,22,27,0,3,37.5233612952,127.0239915231
서울특별시교육청,강남서초교육지원청,서울양재유치원,공립(단설),장수정,장수정,20180712,20181001,서울특별시 서초구 바우뫼로18길 14,02-576-0468,02-576-0470,http://www.서울양재유치원.kr/,0720시0720분~1930시1930분,3,2,2,0,1,118,42,36,40,0,4,23,32,34,0,3,37.4741644828,127.0318938582
서울특별시교육청,강남서초교육지원청,서울어진유치원,공립(단설),전월순,전월순,20200301,20200526,서울특별시 서초구 태봉로2길 21,02-573-9773,02-573-9786,http://www.서울어진유치원.kr,0730시0730분~1930시1930분,2,2,2,0,1,108,28,36,40,0,4,20,14,14,0,4,37.4617849977,127.0249631263
서울특별시교육청,강남서초교육지원청,서울언남초등학교병설유치원,공립(병설),김미영,김미영,20140901,20140901,서울특별시 서초구 헌릉로8길 42,02-2138-1792,070-4762-9922,https://eonnam.sen.es.kr/,0730시0730분~1930시1930분,1,1,2,0,1,72,14,18,40,0,4,8,17,20,0,2,37.4538965925013,127.06188752323
서울특별시교육청,강남서초교육지원청,서울언주초등학교병설유치원,공립(병설),정희숙,정희숙,20130301,20130314,서울특별시 강남구 남부순환로363길 19,02-3462-5280,02-3462-5281,http://www.eonju.es.kr,0730시0730분~1930시1930분,1,1,1,0,0,52,14,18,20,0,0,14,18,20,0,0,37.4863220972,127.0367935079
서울특별시교육청,강남서초교육지원청,서울역삼초등학교병설유치원,공립(병설),김은희,김은희,20050301,20050301,서울특별시 강남구 강남대로66길 21,02-569-2731,02-569-2739,http://yeoksam.sen.es.kr,0730시0730분~1930시1930분,0,1,1,0,1,38,0,16,18,0,4,0,13,10,0,3,37.4925585993376,127.033354980688
서울특별시교육청,강남서초교육지원청,서울영희초등학교병설유치원,공립(병설),이수진,이수진,20220106,20220301,서울특별시 강남구 일원로 21,02-2226-6066,02-2226-2194,https://younghee.sen.es.kr/,0700시0700분~1900시1900분,1,1,2,0,1,72,13,18,37,0,4,13,18,37,0,4,37.4923003980946,127.081132787699
서울특별시교육청,강남서초교육지원청,서울우면초등학교병설유치원,공립(병설),이희정,이희정,20120301,20120612,서울특별시 서초구 태봉로 59,02-2057-1676,02-2057-1611,http://woomyeon.sen.es.kr/,0700시0700분~1900시1900분,1,1,1,0,1,56,14,18,20,0,4,4,2,10,0,3,37.4647115332834,127.023769250778
서울특별시교육청,강남서초교육지원청,서울우솔초등학교병설유치원,공립(병설),이민규,이민규,20130109,20130301,서울특별시 서초구 양재대로2길 74,3463-9073,02-3463-9074,http://woosol.sen.es.kr,0700시0700분~1900시1900분,2,1,2,0,1,86,28,18,40,0,4,17,12,18,0,4,37.4570099270708,127.019230994208
서울특별시교육청,강남서초교육지원청,서울원명초등학교병설유치원,공립(병설),이오표,이오표,20050415,20050504,서울특별시 서초구 고무래로 90-6,02-593-4490,02-593-4494,http://www.wonmyong.es.kr/index/index.do,0730시0730분~1930시1930분,1,1,1,0,0,52,14,18,20,0,0,14,15,20,0,0,37.5006596359349,127.016011228536
서울특별시교육청,강남서초교육지원청,서울율현초등학교병설유치원,공립(병설),전인숙,전인숙,20140901,20140901,서울특별시 강남구 밤고개로21길 15,02-3413-8877,02-3413-8878,yulhyeon.sen.es.kr,0700시0700분~1900시1900분,1,1,2,0,1,72,13,18,37,0,4,11,7,21,0,4,37.474622512,127.107786732
서울특별시교육청,강남서초교육지원청,서울은곡유치원,공립(단설),이선미,이선미,20150301,20150301,서울특별시 강남구 헌릉로569길 41,02-3411-3345,02-3411-3361,http://www.eungokkg.co.kr,0700시0700분~1900시1900분,3,2,2,0,1,122,42,36,40,0,4,34,34,23,0,4,37.4668162108,127.096931183
서울특별시교육청,강남서초교육지원청,서울일원초등학교병설유치원,공립(병설),박중재,박중재,20240301,20240301,서울특별시 강남구 영동대로4길 20,02-2135-9399,02-2135-9356,https://ilwon.sen.es.kr/198960/subMenu.do,0700시0700분~2000시2000분,1,1,1,0,0,52,14,18,20,0,0,14,16,9,0,0,37.4898127053,127.0761419403
서울특별시교육청,강남서초교육지원청,서울자곡초등학교병설유치원,공립(병설),박혜윤,박혜윤,20140901,20141024,서울특별시 강남구 자곡로 150,02-3413-8780,02-3414-0040,http://www.jagok.sen.es.kr,0700시0700분~1900시1900분,1,1,1,0,0,56,14,18,20,0,0,7,4,16,0,0,37.4721911186471,127.099601606992
서울특별시교육청,강남서초교육지원청,서울청계숲유치원,공립(단설),신현광,신현광,20150224,20150301,서울특별시 서초구 청계산로11길 14,02-575-7566,02-575-7561,http://www.서울청계숲유치원.kr/,0700시0700분~1900시1900분,3,2,2,0,1,118,42,36,40,0,2,16,28,26,0,2,37.4477924177,127.0577422239
서울특별시교육청,강남서초교육지원청,서울청담초등학교병설유치원,공립(병설),황신영,황신영,20210901,20210901,서울특별시 강남구 압구정로71길 9,02-6204-5500,02-6204-5300,https://cheongdam.sen.es.kr/182525/subMenu.do,0730시0730분~1930시1930분,1,1,1,0,0,52,14,18,20,0,0,2,7,4,0,0,37.5282818704161,127.045153024716
서울특별시교육청,강남서초교육지원청,서울포이초등학교병설유치원,공립(병설),노재훈,노재훈,20180301,20180301,서울특별시 강남구 개포로22길 87,02-6009-5470,02-6009-5471,http://www.poi.es.kr/,0730시0730분~1930시1930분,1,1,1,0,0,52,14,18,20,0,0,3,9,6,0,0,37.4752928731,127.0514162217
서울특별시교육청,강남서초교육지원청,서울학동초등학교병설유치원,공립(병설),이숙자,이숙자,20201221,20210310,서울특별시 강남구 선릉로115길 42,02-6081-5185,02-6081-5183,https://hakdong.sen.es.kr/,0700시0700분~1900시1900분,1,1,1,0,0,52,14,18,20,0,0,10,13,12,0,0,37.5122610575,127.0395977941
서울특별시교육청,강남서초교육지원청,서초유치원,사립(사인),신호철,임명숙,20121228,20130301,서울특별시 서초구 양재대로2길 100-64,02-571-9009,02-571-9077, ,0800시0800분~1900시1900분,4,4,3,0,0,244,80,96,66,0,0,62,94,59,0,0,37.4560953591482,127.016216585632
서울특별시교육청,강남서초교육지원청,석문유치원,사립(법인),정순택,박미리,19880301,19880920,서울특별시 서초구 서초대로64길 73,02-585-5881,02-585-5891,https://cafe.naver.com/smu5881,0900시0900분~1800시1800분,1,2,1,0,0,160,20,50,26,0,0,20,50,26,0,0,37.4928889237261,127.021741513769
서울특별시교육청,강남서초교육지원청,성결유치원,사립(사인),정인교,강정현,19870418,19870418,서울특별시 강남구 언주로121길 5,02-548-9754,02-548-9714, ,0700시0700분~2000시2000분,0,0,0,2,0,58,0,0,0,58,0,0,0,0,32,0,37.5114661655891,127.03535389756
서울특별시교육청,강남서초교육지원청,성요셉유치원,사립(법인),장균희,이인숙,19721212,19721212,서울특별시 강남구 압구정로77길 28,02-543-8819,02-515-5206,https://www.stjosepkids.kr/,0900시0900분~1700시1700분,3,3,2,0,0,310,65,65,40,0,0,57,58,31,0,0,37.5268040352,127.0482335455
서울특별시교육청,강남서초교육지원청,신반포중앙유치원,사립(법인),김지훈,전현희,20250822,20250901,서울특별시 서초구 신반포로 255,02-594-2211,02-594-2212, ,0900시0900분~1800시1800분,2,1,1,0,0,90,40,24,26,0,0,30,20,10,0,0,37.5104061918797,127.01247336771
서울특별시교육청,강남서초교육지원청,신아유치원,사립(사인),최경숙,최경숙,19880301,19880301,서울특별시 강남구 개포로110길 15,02-3411-5091,02-3411-5093, ,0730시0730분~1900시1900분,1,1,2,0,0,120,30,30,60,0,0,21,30,54,0,0,37.4919210181333,127.078848729622
서울특별시교육청,강남서초교육지원청,여나유치원,사립(사인),이경희,이경희,19890123,19890308,서울특별시 서초구 서초중앙로 200,02-536-1116,02-537-4737,https://www.yeonakindergarten.com/,0900시0900분~1700시1700분,2,2,2,0,0,180,46,50,56,0,0,22,30,33,0,0,37.4997682992,127.0140174152
서울특별시교육청,강남서초교육지원청,영동제일유치원,사립(사인),우종숙,고윤희,19780329,19780329,서울특별시 강남구 삼성로120길 28,02-544-3111,02-546-7388,https://blog.naver.com/youngdongjeil,0900시0900분~1700시1700분,2,2,2,0,0,240,44,48,52,0,0,44,48,52,0,0,37.5175452184982,127.05342470388
서울특별시교육청,강남서초교육지원청,영생유치원,사립(사인),홍문수,김진현,20021230,20021230,서울특별시 서초구 신반포로19길 30,02-536-2329,02-534-3960,http://www.sbpch.com,0740시0740분~1800시1800분,1,1,1,0,0,120,20,30,35,0,0,14,30,27,0,0,37.5050038407554,126.995676466673
서울특별시교육청,강남서초교육지원청,오즈의마법사유치원,사립(법인),김요현,오안나,20120518,20120521,서울특별시 강남구 헌릉로618길 14,02-3411-1081,02-3411-1089, ,0730시0730분~1900시1900분,3,4,3,0,0,200,60,80,60,0,0,61,77,62,0,0,37.4639919316493,127.106199106195
서울특별시교육청,강남서초교육지원청,이화유치원,사립(사인),윤순호,윤순호,19930216,19930216,서울특별시 강남구 개포로109길 5,02-451-6688,02-451-0584,http://www.ewhakids.co.kr,0800시0800분~1830시1830분,1,1,1,0,0,160,25,25,25,0,0,18,12,13,0,0,37.4922079423024,127.074152542603
서울특별시교육청,강남서초교육지원청,천사유치원,사립(사인),김완종,장태옥,19920213,19920213,서울특별시 서초구 바우뫼로 99,070-8289-9515,02-575-9516, ,0800시0800분~1700시1700분,1,1,1,1,0,120,30,30,30,30,0,30,30,29,21,0,37.4747976711164,127.032087811542
서울특별시교육청,강남서초교육지원청,청담몬테소리유치원,사립(사인),나장균,이은자,20121116,20130301,서울특별시 강남구 학동로67길 15,02-546-3369,070-8118-3362,http://www.cheongdamkids.com,0830시0830분~1800시1800분,2,2,2,0,0,150,44,52,54,0,0,32,47,42,0,0,37.5193478339867,127.046538619425
서울특별시교육청,강남서초교육지원청,초원유치원,사립(사인),지수금,허정심,19911122,19911122,서울특별시 강남구 논현로14길 17,02-578-5248,02-578-5248, ,0800시0800분~1800시1800분,2,1,1,0,0,105,45,30,30,0,0,14,15,20,0,0,37.4759813907247,127.048597672622
서울특별시교육청,강남서초교육지원청,푸른유치원,사립(사인),권영석,노재은,19950301,19950301,서울특별시 강남구 일원로14길 25,02-2226-2697, , ,0800시0800분~1800시1800분,1,2,2,0,0,150,30,60,60,0,0,30,60,60,0,0,37.4839635132985,127.081051764009
서울특별시교육청,강남서초교육지원청,하나유치원,사립(사인),전순이,박점희,19920121,19931201,서울특별시 서초구 잠원로8길 13,02-595-6585,02-535-6585, ,0800시0800분~1900시1900분,3,2,3,0,0,200,66,54,80,0,0,66,54,76,0,0,37.5152118305464,127.01027357086
서울특별시교육청,강남서초교육지원청,한신유치원,사립(법인),강용규,박소은,20170301,20170301,서울특별시 서초구 잠원로3길 31,02-593-3100,02-6405-3100,https://blog.naver.com/hanshinkindergarten,0900시0900분~1700시1700분,2,2,2,0,0,140,43,50,47,0,0,43,50,47,0,0,37.5093620298,127.0049991855
서울특별시교육청,강동송파교육지원청,가람유치원,사립(사인),박민정,김경이,19861127,19870310,서울특별시 강동구 상암로63길 39,02-427-3151,02-428-9375, ,0800시0800분~1800시1800분,2,2,1,0,0,176,52,64,35,0,0,51,62,33,0,0,37.5482518859685,127.153926568308
서울특별시교육청,강동송파교육지원청,강동유정유치원,사립(사인),김지은,박민정,20121109,20130301,서울특별시 강동구 상일로10길 41,428-4466,02-428-4455,http://gdyujung.com/,0800시0800분~1800시1800분,6,6,5,0,0,409,124,150,135,0,0,124,150,135,0,0,37.5505605178048,127.174951809967
서울특별시교육청,강동송파교육지원청,강일늘사랑유치원,사립(사인),이복임,이복임,20121204,20130304,서울특별시 강동구 아리수로98길 62,02-3426-8700,02-3426-8703,https://alwayslove.kidsnote.ac,0730시0730분~2000시2000분,4,3,3,0,0,265,96,78,81,0,0,95,78,75,0,0,37.563146346794,127.178323130352
서울특별시교육청,강동송파교육지원청,고덕유치원,사립(법인),백은희,김진숙,20070507,20070507,서울특별시 강동구 구천면로 645,02-440-5302,02-440-5334, ,0900시0900분~1800시1800분,1,2,1,0,0,100,20,48,28,0,0,20,48,28,0,0,37.5511143322592,127.169247162463
서울특별시교육청,강동송파교육지원청,구강사금강유치원,사립(사인),김영춘,박송란,20071120,20080303,서울특별시 강동구 천중로 64,02-471-7792,02-471-7763,https://cafe.naver.com/ggskids,0800시0800분~2000시2000분,2,2,2,0,0,140,57,43,40,0,0,57,43,40,0,0,37.5448559810506,127.128831901702
서울특별시교육청,강동송파교육지원청,근화유치원,사립(사인),강아원,김현지,19860601,19860601,서울특별시 강동구 고덕로 240,02-481-1144,02-481-8063, ,0750시0750분~1830시1830분,0,0,1,1,0,80,0,0,24,40,0,0,0,17,16,0,37.5538190240437,127.151906759045
서울특별시교육청,강동송파교육지원청,꿀벌유치원,사립(사인),이영자,조윤희,19980304,19980304,서울특별시 송파구 양산로8길 8,02-3401-1752,02-3401-1752,http://www.honeybeekids.co.kr/,0900시0900분~1730시1730분,1,2,1,0,0,120,30,60,30,0,0,25,29,25,0,0,37.4909201831394,127.144569665963
서울특별시교육청,강동송파교육지원청,녹원유치원,사립(사인),최진경,최진경,19860301,19860307,서울특별시 강동구 상암로63길 39-10,02-481-3141,02-428-9375, ,0800시0800분~1800시1800분,1,1,2,0,0,160,25,31,62,0,0,23,31,62,0,0,37.5485122316794,127.153569439889
서울특별시교육청,강동송파교육지원청,돌샘유치원,사립(사인),홍병지,권복희,20090217,20090303,서울특별시 강동구 고덕로 131,02-3426-5472, , ,0800시0800분~1700시1700분,3,3,2,0,0,227,73,79,75,0,0,73,79,75,0,0,37.5563994970317,127.140146871451
서울특별시교육청,강동송파교육지원청,동화나라유치원,사립(사인),김애순,김애순,19911130,19911130,서울특별시 송파구 강동대로3길 23,02-473-1136,02-473-1134, ,0730시0730분~1930시1930분,2,3,2,0,0,220,52,78,56,0,0,46,69,50,0,0,37.5288140038853,127.115422090332
서울특별시교육청,강동송파교육지원청,둔촌유치원,사립(사인),유창석,김숙,19890810,19890901,서울특별시 강동구 풍성로63길 73,02-475-7913,02-471-6390, ,0830시0830분~1830시1830분,1,1,1,0,0,120,21,23,24,0,0,17,20,24,0,0,37.5313747200786,127.139704057584
서울특별시교육청,강동송파교육지원청,란키즈유치원,사립(사인),송미화,송미화,20170307,20170307,서울특별시 송파구 새말로8길 22-5,.02-404-4045, ,https://blog.naver.com/rankids_,0800시0800분~1830시1830분,2,1,1,0,0,98,46,25,27,0,0,46,24,27,0,0,37.480765162,127.1262886928
서울특별시교육청,강동송파교육지원청,리아유치원,사립(사인),김명희,석성경,19890901,19890901,서울특별시 송파구 양재대로 1218,02-404-0708,02-400-2248,https://lea1989.kidsnote.ac,0830시0830분~1700시1700분,2,3,2,0,0,159,46,63,50,0,0,47,63,49,0,0,37.513364429522696,127.13526795732774
서울특별시교육청,강동송파교육지원청,리틀바움유치원,사립(사인),조훈미,조훈미,20041028,20041028,서울특별시 송파구 올림픽로 525,02-470-2008,02-470-9939,https://littlebaum.com,0800시0800분~1900시1900분,2,1,1,0,0,95,35,38,22,0,0,35,38,22,0,0,37.5289806781026,127.118176325976
서울특별시교육청,강동송파교육지원청,명덕유치원,사립(사인),김재근,김신애,19880222,19880401,서울특별시 강동구 동남로83길 66,02-426-1196, , ,0800시0800분~1730시1730분,2,2,2,0,0,230,40,40,46,0,0,31,31,38,0,0,37.5598681334818,127.153174363596
서울특별시교육청,강동송파교육지원청,반석유치원,사립(사인),강수명,강수명,20121204,20130301,서울특별시 강동구 양재대로124길 89-18,02-485-7831,02-485-8541,http://www.goodbansuk.com,0800시0800분~1820시1820분,2,1,1,0,0,81,32,24,25,0,0,19,18,21,0,0,37.5428125428867,127.14733806167
서울특별시교육청,강동송파교육지원청,삼성유치원,사립(사인),임기선 전유호,최선애,20050205,20050205,서울특별시 송파구 문정로 83,02-3401-5678,02-3401-5665, ,0740시0740분~1800시1800분,2,2,2,0,0,175,50,58,55,0,0,50,58,53,0,0,37.4902061937898,127.130145334416
서울특별시교육청,강동송파교육지원청,생명나무유치원,사립(사인),이구영,송혜연,20090421,20090421,서울특별시 송파구 송파대로8길 17,02-408-2443,02-406-2443,https://cafe.naver.com/lifetreekids1,0800시0800분~1800시1800분,2,2,2,0,0,200,44,48,52,0,0,37,42,39,0,0,37.4780032543,127.1291960572
서울특별시교육청,강동송파교육지원청,서울가락초등학교병설유치원,공립(병설),서진숙,서진숙,19960115,19960115,서울특별시 송파구 송파대로37길 45,02-3402-1154,02-3402-1156,http://www.garak.sen.es.kr,0730시0730분~1930시1930분,1,2,2,0,1,98,14,36,40,0,4,6,20,24,0,4,37.5000214193,127.1076051591
서울특별시교육청,강동송파교육지원청,서울강덕초등학교병설유치원,공립(병설),박현근,박현근,20001125,20010301,서울특별시 강동구 동남로82길 94-54,02-426-0878,02-427-7169,http://www.gangdeok.es.kr/,0730시0730분~1930시1930분,1,1,2,0,1,76,14,18,40,0,4,11,13,19,0,2,37.5590964870043,127.161215460229
서울특별시교육청,강동송파교육지원청,서울강빛초등학교병설유치원,공립(병설),강수환,강수환,20210301,20210301,서울특별시 강동구 아리수로93다길 1,02-6951-3962, ,https://www.gbk.kg.kr:510/home/,0700시0700분~2000시2000분,2,4,5,0,2,200,27,72,97,0,8,20,43,73,0,4,37.5743433210453,127.170774922577
서울특별시교육청,강동송파교육지원청,서울강솔유치원,공립(단설),한은경,한은경,20200301,20200301,서울특별시 강동구 고덕로97길 80,02-2147-5200,02-2147-5210,http://gangsol.kg.kr,0700시0700분~1900시1900분,3,3,2,0,2,144,42,54,40,0,8,30,44,40,0,0,37.5618696246,127.1802670557
서울특별시교육청,강동송파교육지원청,서울강현유치원,공립(단설),박선자,박선자,20250301,20250301,서울특별시 강동구 고덕로98길 111,02-441-0301,02-441-9991,https://xn--939at21bd7d1czrv17a0pn.kr:462/home/,0700시0700분~2000시2000분,3,3,3,0,2,164,42,54,60,0,8,40,50,58,0,7,37.5533838477,127.1802768307
서울특별시교육청,강동송파교육지원청,서울거여초등학교병설유치원,공립(병설),김형태,김형태,19850305,19850305,서울특별시 송파구 마천로25길 18,02-2160-5490,02-400-3318,http://www.geoyeo.kg.kr,0700시0700분~1900시1900분,1,2,2,0,0,90,14,36,40,0,0,9,22,21,0,0,37.5051643481,127.1409713215
서울특별시교육청,강동송파교육지원청,서울거원초등학교병설유치원,공립(병설),현선희,현선희,20170713,20170908,서울특별시 송파구 양산로2길 26,02-740-6500,02-400-6506,http://www.거원.kr,0730시0730분~1930시1930분,1,1,2,0,1,72,14,18,40,0,4,12,14,21,0,2,37.4876238569,127.1449343188
서울특별시교육청,강동송파교육지원청,서울고명초등학교병설유치원,공립(병설),이상복,이상복,19941010,19950309,서울특별시 강동구 고덕로46길 53,02-3426-4133,02-3428-5114,https://gomyung.sen.es.kr/,0700시0700분~2000시2000분,1,1,1,0,0,52,14,18,20,0,0,8,13,19,0,0,37.5531100298,127.1474748763
서울특별시교육청,강동송파교육지원청,서울고일초등학교병설유치원,공립(병설),오언석,오언석,20190901,20190923,서울특별시 강동구 구천면로93길 20,02-428-9930,02-428-9932,https://goil.sen.es.kr/,0730시0730분~1930시1930분,1,1,1,0,1,55,14,18,20,0,3,7,15,18,0,3,37.5515426236,127.169410144
서울특별시교육청,강동송파교육지원청,서울고현초등학교병설유치원,공립(병설),이신형,이신형,20200301,20200301,서울특별시 강동구 상일로11길 110,02-427-9680,02-427-9683,http://gohyeon.sen.es.kr/index.do,0700시0700분~2000시2000분,1,1,1,0,0,62,14,18,20,0,0,14,18,18,0,0,37.5538039438,127.1660501305
서울특별시교육청,강동송파교육지원청,서울길동초등학교병설유치원,공립(병설),이은경,이은경,19940805,19940907,서울특별시 강동구 양재대로116길 69,02-474-3956,02-475-0996,http://www.gildong.es.kr,0700시0700분~1900시1900분,1,1,2,0,0,72,14,18,40,0,0,11,18,28,0,0,37.5380526902,127.1441027072
