교육청명,교육지원청명,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,팩스번호,홈페이지,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,인가총정원수,3세정원수,4세정원수,5세정원수,혼합정원수,특수학급정원수,만3세원아수,만4세원아수,만5세원아수,혼합원아수,특수원아수,위도,경도
경상남도교육청,거제교육지원청,아이샘터유치원,사립(사인),김인화,김인화(직무대리),20141006,20150301,경상남도 거제시 양정2길 85,055-637-9352,055-637-9352,https://blog.naver.com/kih2143,  https://www.instagram.com/aisaem9?igsh=N2NjbHQxZG1rcDR0,0930시0930분~1730시1730분,1,2,1,0,0,164,19,48,26,0,0,15,26,17,0,0,34.8719686043,128.6452028435
경상남도교육청,거제교육지원청,아주초등학교병설유치원,공립(병설),박장서,박장서,19830301,19830301,경상남도 거제시 탑곡로4길 24,055-682-2801, , ,0830시0830분~1830시1830분,0,0,0,1,0,16,0,0,0,13,0,0,0,0,3,0,34.8641953857,128.6926265892
경상남도교육청,거제교육지원청,예인유치원,사립(사인),이순애,이순애,20120410,20120410,경상남도 거제시 중곡1로 138,055-637-7337,055-637-6533,http://www.yeinkid.net,1300시1300분~1700시1700분,2,1,2,1,0,138,38,23,52,23,0,38,23,46,23,0,34.8971152469108,128.633653183138
경상남도교육청,거제교육지원청,오비초등학교병설유치원,공립(병설),차영화,차영화,19840620,19840620,경상남도 거제시 오비5길 21,055-632-0797,055-632-0799,https://ob-p.gne.go.kr,0830시0830분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,6,0,34.922827925,128.6223966895
경상남도교육청,거제교육지원청,옥포초등학교병설유치원,공립(병설),조창섭,조창섭,19980305,19980305,경상남도 거제시 옥포로13길 12,055-687-7851,055-687-9556, ,1300시1300분~1700시1700분,0,0,0,1,0,16,0,0,0,13,0,0,0,0,13,0,34.892355078,128.6897963404
경상남도교육청,거제교육지원청,외간초등학교병설유치원,공립(병설),최동규,최동규,19820305,19820305,경상남도 거제시 옥산1길 10-1,055-633-3136,055-633-0681,https://oegan-p.gne.go.k,1300시1300분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,4,0,34.8725362027,128.5728980397
경상남도교육청,거제교육지원청,외포초등학교병설유치원,공립(병설),이경석,이경석,19980301,19980301,경상남도 거제시 외포5길 7,055-636-5196,055-636-1557,https://wepo-p.gne.go.kr/wepo-p/main.do,1230시1230분~1630시1630분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,4,0,34.9430580178,128.717810983
경상남도교육청,거제교육지원청,용산유치원,공립(단설),명미정,명미정,20260301,20260301,경상남도 거제시 상동7길 58,055-950-0252, ,https://yongsan-k.gne.go.kr,1300시1300분~1700시1700분,1,1,2,0,2,72,13,15,36,0,8,13,14,31,0,6, , 
경상남도교육청,거제교육지원청,윤슬유치원,사립(사인),윤원화,이승은,20140211,20140314,경상남도 거제시 문동4길 35-5,055-636-2992,055-635-6824, ,0900시0900분~1700시1700분,2,3,2,0,0,172,38,72,52,0,0,38,63,49,0,0,34.8626137414,128.6510932484
경상남도교육청,거제교육지원청,이솝유치원,사립(사인),김현숙,정진,20060304,20060304,경상남도 거제시 수양1길 152,055-635-3368,055-636-3387, ,0800시0800분~1700시1700분,5,4,3,0,0,316,95,96,78,0,0,95,96,73,0,0,34.894150611627,128.661146120269
경상남도교육청,거제교육지원청,일운초등학교병설유치원,공립(병설),이병택,이병택,19840901,19840901,경상남도 거제시 지세포로 74,055-681-8182,055-681-5536,http://ilwoon-p.gne.go.kr/,0830시0830분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,9,0,34.8286713461,128.7055063782
경상남도교육청,거제교육지원청,장목초등학교병설유치원,공립(병설),문성길,문성길,19810131,19810131,경상남도 거제시 거제북로 1220,055-636-9763,055-636-9760,http://www.jangmok.go.kr/,1230시1230분~1630시1630분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,3,0,34.9924676588,128.681738346
경상남도교육청,거제교육지원청,장승포초등학교병설유치원,공립(병설),강연숙,강연숙,19790301,19790301,경상남도 거제시 신부로1길 19,055-682-0059,055-682-3643,https://jsp-p.gne.go.kr/jsp-p/main.do,0830시0830분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,4,0,34.8698784488,128.72887705
경상남도교육청,거제교육지원청,장평초등학교병설유치원,공립(병설),김중회,김중회,19810301,19810301,경상남도 거제시 장평1로 116,055-635-7656,055-637-4056, ,1310시1310분~1710시1710분,0,0,1,1,0,36,0,0,20,16,0,0,0,12,13,0,34.8934257394,128.6086013706
경상남도교육청,거제교육지원청,장흥사유치원,사립(사인),김영춘,양귀녀,20100301,20100301,경상남도 거제시 아주로 77-13,055-681-6255,055-681-9155, ,1300시1300분~1700시1700분,1,2,2,0,0,216,57,72,78,0,0,19,48,52,0,0,34.8648871447317,128.684770768124
경상남도교육청,거제교육지원청,제산초등학교병설유치원,공립(병설),조선옥,조선옥,20080301,20080301,경상남도 거제시 제산로 70,055-634-1068, ,http://jesan-p.gne.go.kr/,1330시1330분~1800시1800분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,11,0,34.8869765872293,128.641933391072
경상남도교육청,거제교육지원청,창호초등학교병설유치원,공립(병설),임영숙,임영숙,19840915,19840915,경상남도 거제시 가조로 1281-16,055-633-6864,055-633-9677,http://changho-p.gne.go.kr.,1300시1300분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,2,0,34.9556463287,128.5204491678
경상남도교육청,거제교육지원청,통큰아이유치원,사립(사인),우영순,우영순,20120921,20130301,경상남도 거제시 제산로5길 7,055-637-6707,055-632-6707, ,0930시0930분~1730시1730분,2,2,2,1,0,197,38,48,52,24,0,26,46,45,5,0,34.8868366314614,128.644542430733
경상남도교육청,거제교육지원청,하청초등학교병설유치원,공립(병설),김은택,김은택,19790402,19790402,경상남도 거제시 하청로 22,055-635-3705,055-636-7091,http://www.hacheong.es.kr,1330시1330분~1730시1730분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,4,0,34.9564039383127,128.655317557108
경상남도교육청,거제교육지원청,한마음유치원,사립(사인),조영희,조영희,20080301,20080301,경상남도 거제시 장평3로3길 80,055-632-6878,055-635-6878,https://www.instagram.com/hanmaum6878/,0910시0910분~1710시1710분,2,1,1,0,0,56,18,19,19,0,0,18,19,19,0,0,34.8904187591803,128.600642310475
경상남도교육청,거제교육지원청,한아름유치원,공립(단설),임영순,임영순,19990104,19990615,경상남도 거제시 중곡2로 38,055-635-1858,055-636-8397,www.hanarum-k.gne.go.kr,0730시0730분~1930시1930분,2,2,2,0,0,104,28,36,40,0,0,22,36,40,0,0,34.8952612218,128.6297940133
경상남도교육청,거제교육지원청,해달별유치원,사립(사인),김정옥,김정옥,20090205,20090205,경상남도 거제시 문동4길 15-1,055-635-6702,055-632-6564, ,0910시0910분~1710시1710분,2,2,2,0,0,165,38,62,65,0,0,32,36,48,0,0,34.8626570139793,128.649950654269
경상남도교육청,거창교육지원청,가북초등학교병설유치원,공립(병설),정연용,정연용,19810309,19810309,경상남도 거창군 가북로 628,055-942-2730,055-943-7321, ,0830시0830분~1630시1630분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,2,0,35.7632796148145,127.992652603013
경상남도교육청,거창교육지원청,가조초등학교병설유치원,공립(병설),박선희,박선희,19810131,19810131,경상남도 거창군 가조면 가조가야로 1087,055-943-8364,055-943-7364,www.gajo.es.kr,0840시0840분~1640시1640분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,5,0,35.7115000486,128.0136314284
경상남도교육청,거창교육지원청,거창유치원,공립(단설),박경숙,박경숙,20050301,20050301,경상남도 거창군 거창읍 거열로4길 235,055-941-1263,055-941-1265,https://gcu-k.gne.go.kr/,0730시0730분~1930시1930분,2,3,3,0,2,142,26,50,58,0,8,26,50,58,0,8,35.6979687168,127.903233009
경상남도교육청,거창교육지원청,남상초등학교병설유치원,공립(병설),제인식,제인식,19820115,19820115,경상남도 거창군 인평길 21,055-943-4867,055-943-7378,namsang-p.gne.go.kr,0840시0840분~1640시1640분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,5,0,35.645012393,127.9105873833
경상남도교육청,거창교육지원청,남하초등학교병설유치원,공립(병설),이현호,이현호,19810301,19810301,경상남도 거창군 영서로 151,055-944-4403,055-943-7723,http://namha-p.gne.go.kr,0840시0840분~1640시1640분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,2,0,35.6590722469061,127.946646841262
경상남도교육청,거창교육지원청,마리초등학교병설유치원,공립(병설),오정식,오정식,19810401,19810405,경상남도 거창군 빼재로 23,055-943-7150,055-943-6336,http://www.mari.es.kr,0840시0840분~1640시1640분,0,0,0,1,0,16,0,0,0,3,0,0,0,0,3,0,35.7025743487,127.853587521
경상남도교육청,거창교육지원청,북상초등학교병설유치원,공립(병설),신인영,신인영,19810131,19810131,경상남도 거창군 북상면 송계로 731-18,055-925-9813,055-943-7933,https://buksang-p.gne.go.kr/,0840시0840분~1640시1640분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,2,0,35.7800936316,127.8170374911
경상남도교육청,거창교육지원청,세종유치원,사립(사인),류영이,류영이,20040129,20040301,경상남도 거창군 운정1길 41,055-942-8493,055-943-8493,http://sejong.nanu5.com,0900시0900분~1700시1700분,0,0,0,5,0,100,0,0,0,100,0,0,0,0,99,0,35.6781509163943,127.900767360386
경상남도교육청,거창교육지원청,신원초등학교병설유치원,공립(병설),권정미,권정미,19800301,19800301,경상남도 거창군 신원면 신차로 3053,055-943-7154, ,https://sinwon-p.gne.go.k,0840시0840분~1640시1640분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,1,0,35.5662360553,127.9260382485
경상남도교육청,거창교육지원청,아림유치원,사립(사인),김광숙,김광숙,20061017,20061017,경상남도 거창군 공수들7길 45,055-945-3501,055-945-3503,https://arim1017.kidsnote.ac,0730시0730분~1800시1800분,1,1,2,0,0,191,14,24,32,0,0,14,24,32,0,0,35.6862868043362,127.902259134336
경상남도교육청,거창교육지원청,웅양초등학교병설유치원,공립(병설),전영태,전영태,19790402,19810301,경상남도 거창군 웅양로 1403,070-4681-7114,055-943-9006,http://woongyang-p.gne.go.kr/,0840시0840분~1640시1640분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,1,0,35.8032362848241,127.91536568528
경상남도교육청,거창교육지원청,월천초등학교병설유치원,공립(병설),정찬식,정찬식,19790302,19790302,경상남도 거창군 주곡로 207,055-942-5985,055-943-1557,https://kwolcheon-p.gne.go.kr,0840시0840분~1640시1640분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,3,0,35.7138221866,127.9169674793
경상남도교육청,거창교육지원청,위천초등학교병설유치원,공립(병설),어달선,어달선,19790301,19790301,경상남도 거창군 위천면 창말1길 10,055-943-0004,055-943-7043,www.wicheon.es.kr,0840시0840분~1640시1640분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,2,0,35.7521433712,127.8287495013
경상남도교육청,거창교육지원청,주상초등학교병설유치원,공립(병설),조윤주,조윤주,19810301,19810301,경상남도 거창군 주상면 도평1길 60,055-943-4032,055-943-7685,www.jusang.es.kr,0840시0840분~1640시1640분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,2,0,35.7495279426,127.914235897
경상남도교육청,거창교육지원청,창남초등학교병설유치원,공립(병설),최대영,최대영,19840901,19840901,경상남도 거창군 거창읍 거함대로4길 24,055-945-0912,055-943-0220,http://changnam-p.gne.go.kr,0810시0810분~1810시1810분,0,0,1,1,1,40,0,0,20,16,4,0,0,13,6,4,35.6830768088,127.9166273132
경상남도교육청,고성교육지원청,거류초등학교병설유치원,공립(병설),최병국,최병국,19790402,19790402,경상남도 고성군 거류면 거류로 693-14,055-673-8017,055-673-1015,http://georyu-p.gne.go.kr,0720시0720분~1900시1900분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,4,0,34.9938384664,128.4043477842
경상남도교육청,고성교육지원청,고성유치원,공립(단설),권영옥,권영옥,20060301,20060301,경상남도 고성군 송산로 111,055-673-9347,055-673-9359,https://goseong-k.gne.go.kr/,0730시0730분~1930시1930분,2,2,2,0,2,112,28,36,40,0,8,20,33,33,0,5,34.9837521473,128.3595108036
경상남도교육청,고성교육지원청,대흥초등학교병설유치원,공립(병설),신인섭,신인섭,19810131,19810131,경상남도 고성군 대가로 443-18,055-673-3792,055-673-8117,http://dae-heung-p.gne.go.kr,0840시0840분~1640시1640분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,3,0,35.0160284128,128.2973530188
경상남도교육청,고성교육지원청,삼산초등학교병설유치원,공립(병설),강정임,강정임,19800301,19800301,경상남도 고성군 미룡2길 65,055-673-6164, , ,0840시0840분~1640시1640분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,3,0,34.9374091164188,128.273559080773
경상남도교육청,고성교육지원청,상리초등학교병설유치원,공립(병설),하병노,하병노,19800301,19800301,경상남도 고성군 척번정1길 85,055-673-0811,055-672-4517,http://www.sangri.es.kr,0830시0830분~1700시1700분,0,0,0,1,0,18,0,0,0,16,0,0,0,0,2,0,34.999544025112,128.185791810284
경상남도교육청,고성교육지원청,율천초등학교병설유치원,공립(병설),이정휘,이정휘,19830301,19830301,경상남도 고성군 죽계2길 19,055-674-8027,055-674-8026,http://www.yulcheon.es.kr,0830시0830분~1630시1630분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,5,0,34.9923089396,128.3281813758
경상남도교육청,고성교육지원청,철성초등학교병설유치원,공립(병설),문종두,문종두,19830301,19830301,경상남도 고성군 월평로 11,055-674-8161,055-674-8115,http://cheolseong.es.kr,0830시0830분~1800시1800분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,1,0,34.9578510301047,128.342307445926
경상남도교육청,고성교육지원청,하일초등학교병설유치원,공립(병설),김수예,김수예,19810301,19810301,경상남도 고성군 학림2길 70-15,055-672-8774,055-673-3386,http://www.hail-p.gne.go.kr,0830시0830분~1630시1630분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,1,0,34.9460392048602,128.189934552963
경상남도교육청,고성교육지원청,회화초등학교병설유치원,공립(병설),이점자,이점자,19790402,19790402,경상남도 고성군 배둔로 95,055-673-8055,055-673-8062,http://hoehwa-p.gne.go.kr,0830시0830분~1630시1630분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,3,0,35.0621828966,128.373718991
경상남도교육청,김해교육지원청,경운초등학교병설유치원,공립(병설),김명숙,김명숙,19970305,19970305,경상남도 김해시 우암로73번길 8,055-310-2090,055-324-6933,http://gyeongun-p.gne.go.kr,0730시0730분~1810시1810분,1,1,1,0,0,52,14,18,20,0,0,8,9,11,0,0,35.2384221678,128.8606855564
경상남도교육청,김해교육지원청,계동초등학교병설유치원,공립(병설),김경숙,김경숙,20020901,20020918,경상남도 김해시 계동로 96,055-314-2199,055-314-2193,http://www.gyedong.es.kr,0800시0800분~1700시1700분,0,0,1,1,1,36,0,0,19,13,4,0,0,4,11,4,35.1847850466,128.7956839698
경상남도교육청,김해교육지원청,관동초등학교병설유치원,공립(병설),이연미,이연미,20130301,20130301,경상남도 김해시 율하3로 110,055-313-9616, ,http://gh-kwandong-p.gne.go.kr/,0800시0800분~1740시1740분,1,0,0,1,0,44,14,0,0,16,0,10,0,0,16,0,35.1776444962132,128.816959353857
경상남도교육청,김해교육지원청,구봉초등학교병설유치원,공립(병설),전진우,전진우,19841122,19850301,경상남도 김해시 구지로 99-26,055-325-5651,055-334-3555,http://www.goobong-p.gne.go.kr ,0830시0830분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,3,0,35.2408242397907,128.873759765154
경상남도교육청,김해교육지원청,구산초등학교병설유치원,공립(병설),강은영,강은영,20001204,20010301,경상남도 김해시 가락로 310-36,055-339-0650,055-339-2428, ,0830시0830분~1700시1700분,0,0,0,1,0,44,0,0,0,16,0,0,0,0,11,0,35.2541031391003,128.874488330412
경상남도교육청,김해교육지원청,국제유치원,사립(사인),신영식,신영식,20100114,20100302,경상남도 김해시 함박로 92,055-332-0021,055-334-5115, ,0930시0930분~1800시1800분,0,5,5,5,0,365,0,120,130,115,0,0,120,130,115,0,35.232136716125,128.863990396532
경상남도교육청,김해교육지원청,글로벌창의유치원,사립(사인),최현,이승진,20070301,20070301,경상남도 김해시 구지로 204,055-331-3355,055-331-5074, ,0810시0810분~1830시1830분,2,2,3,0,0,164,38,48,78,0,0,38,48,62,0,0,35.238151610701,128.885641669931
경상남도교육청,김해교육지원청,금동초등학교병설유치원,공립(병설),전형렬,전형렬,19810303,19810303,경상남도 김해시 상동로 551-13,055-323-6275,055-323-6950, ,1300시1300분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,2,0,35.3087657986174,128.929577486903
경상남도교육청,김해교육지원청,김해가야초등학교병설유치원,공립(병설),이영숙,이영숙,20000428,20000501,경상남도 김해시 분성로3번길 45,055-329-0287,055-329-0259,http://www.kaya.es.kr,1300시1300분~1700시1700분,0,0,0,1,0,16,0,0,0,2,0,0,0,0,2,0,35.2368045185,128.8518483138
경상남도교육청,김해교육지원청,김해구지초등학교병설유치원,공립(병설),양미현,양미현,20080301,20080301,경상남도 김해시 구산로5번길 45,055-313-3590,055-313-3596, ,0740시0740분~1810시1810분,0,1,1,0,1,42,0,18,20,0,4,0,8,13,0,3,35.2529876269,128.8697365201
경상남도교육청,김해교육지원청,김해내동초등학교병설유치원,공립(병설),남상진,남상진,19980303,19980303,경상남도 김해시 평전로 151,055-332-5602,055-322-6602, ,0830시0830분~1700시1700분,0,0,0,1,1,16,0,0,0,12,4,0,0,0,1,2,35.2426023411635,128.858898047764
경상남도교육청,김해교육지원청,김해동광초등학교병설유치원,공립(병설),이종우,이종우,19840619,19840619,경상남도 김해시 호계로500번길 15-15,055-332-2534,055-332-7394,www.dongkwang.es.kr,0800시0800분~1710시1710분,0,0,0,2,0,32,0,0,0,32,0,0,0,0,20,0,35.2364478219,128.8871918547
경상남도교육청,김해교육지원청,김해모산초등학교병설유치원,공립(병설),박민자,박민자,20190301,20190301,경상남도 김해시 율하로 483,055-724-2015,055-724-2081,http://ghmosan-p.gne.go.kr,0830시0830분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,5,0,35.1685827496,128.8267848943
경상남도교육청,김해교육지원청,김해봉황초등학교병설유치원,공립(병설),김성환,김성환,19810301,19810301,경상남도 김해시 전하로198번길 5,055-310-0670,055-335-2794,www.bonghwang-k.es.kr,0830시0830분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,4,0,35.2224182214,128.869888422
경상남도교육청,김해교육지원청,김해부곡초등학교병설유치원,공립(병설),최태신,최태신,20020901,20020901,경상남도 김해시 월산로 139,055-314-0343,055-314-0343,gh-boogok.es.kr,0830시0830분~1700시1700분,1,1,1,0,0,52,14,18,20,0,0,6,12,20,0,0,35.2064483345,128.8000893604
경상남도교육청,김해교육지원청,김해삼성초등학교병설유치원,공립(병설),정광미,정광미,19810305,19810305,경상남도 김해시 인제로51번길 42,055-332-8532,055-335-4590,http://ghsamseong-p.gne.go.kr/,0730시0730분~1710시1710분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,7,0,35.2330801515,128.9006661978
경상남도교육청,김해교육지원청,김해신안초등학교병설유치원,공립(병설),고병원,고병원,20040901,20040901,경상남도 김해시 팔판로 8,055-314-7602,055-314-7605,https://ghsinan-p.gne.go.kr,0810시0810분~1840시1840분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,8,0,35.1789130028,128.7903327209
경상남도교육청,김해교육지원청,김해유치원,공립(단설),신은희,신은희,19990104,19990901,경상남도 김해시 인제로284번길 51,055-328-1955,055-337-0905,http://gimhae-k.gne.go.kr,0730시0730분~1930시1930분,2,2,2,0,0,104,28,36,40,0,0,28,29,34,0,0,35.2539059416,128.9081799937
경상남도교육청,김해교육지원청,김해율산초등학교병설유치원,공립(병설),최진수,최진수,20200301,20200301,경상남도 김해시 율하5로 55,055-724-0730,055-724-0750,https://ghyulsan-p.gne.go.kr/,0840시0840분~1710시1710분,0,0,1,1,1,38,0,0,20,14,4,0,0,8,8,2,35.1648138489,128.8287540193
경상남도교육청,김해교육지원청,김해율하유치원,공립(단설),김영옥,김영옥,20200901,20200901,경상남도 김해시 율하2로126번길 6,055-311-9200,055-311-9211,http://ghyulha-k.gne.go.kr,0730시0730분~1930시1930분,2,3,3,0,0,142,28,54,60,0,0,28,54,60,0,0,35.1686927822,128.8142921889
경상남도교육청,김해교육지원청,김해합성초등학교병설유치원,공립(병설),배중근,배중근,19830301,19830301,경상남도 김해시 가락로 111-12,055-334-6398,055-322-6250,https://ghhapseong-p.gne.go.kr,0840시0840분~1700시1700분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,9,0,35.2373091495,128.8802282218
