교육청명,교육지원청명,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,팩스번호,홈페이지,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,인가총정원수,3세정원수,4세정원수,5세정원수,혼합정원수,특수학급정원수,만3세원아수,만4세원아수,만5세원아수,혼합원아수,특수원아수,위도,경도
부산광역시교육청,남부교육지원청,벽산유치원,사립(사인),이섬결,이섬결,19920326,19920326,부산광역시 부산진구 엄광로 122,051-893-2351,051-895-3772, ,0700시0700분~1830시1830분,0,1,1,2,0,100,0,24,26,46,0,0,16,26,36,0,35.1474619653923,129.028132452927
부산광역시교육청,남부교육지원청,부산대연유치원,사립(사인),박수상,배인애,19801218,19810301,부산광역시 남구 진남로165번길 4,051-633-7755,051-633-9820,https://school.busanedu.net/daeyeon-k,0800시0800분~1800시1800분,0,3,3,3,0,238,0,72,78,66,0,0,70,77,60,0,35.1413809684556,129.078315230367
부산광역시교육청,남부교육지원청,부산여자대학부속유치원,사립(법인),박화문,고희숙,19781223,19781223,부산광역시 부산진구 진남로 506,051-865-7003,051-850-3121,http://kids.bwc.ac.kr,0900시0900분~1800시1800분,2,3,3,0,0,300,52,78,78,0,0,52,71,78,0,0,35.1687105457259,129.072413443671
부산광역시교육청,남부교육지원청,부산진유치원,공립(단설),천미애,천미애,20090209,20090301,부산광역시 부산진구 범천로 30-1,051-806-2880,051-806-2885,http://school.busanedu.net/busanjin-k/,0700시0700분~2000시2000분,3,2,3,0,1,140,42,36,58,0,4,42,36,44,0,4,35.149519769344,129.05593247934
부산광역시교육청,남부교육지원청,부전초등학교병설유치원,공립(병설),박종열,박종열,20151104,20160229,부산광역시 부산진구 부전로65번길 25,051-811-7878,051-811-7877,http://school.busanedu.net/pspujun-k,0700시0700분~1800시1800분,0,0,1,1,0,37,0,0,20,17,0,0,0,13,15,0,35.154964726541,129.053121685643
부산광역시교육청,남부교육지원청,빛나라유치원,사립(사인),신민경,신민경,19910720,19910720,부산광역시 부산진구 엄광로182번길 15-14,051-891-2229,051-891-8119, ,0700시0700분~2200시2200분,1,1,1,0,0,110,16,24,26,0,0,7,15,15,0,0,35.1469833795839,129.035321148873
부산광역시교육청,남부교육지원청,새동유치원,사립(사인),김성진,최광자,20030203,20030203,부산광역시 부산진구 동평로183번길 114,051-819-4571,051-715-4570, ,0700시0700분~2200시2200분,0,3,2,3,0,202,0,72,52,74,0,0,72,51,74,0,35.1720363225173,129.048712699471
부산광역시교육청,남부교육지원청,새부산유치원,사립(사인),김미경,김미경,20170105,20170225,부산광역시 남구 황령대로319번나길 14,051-611-2277,051-929-2277,http://home.saebusan.modukids.com,0700시0700분~2100시2100분,3,3,3,2,0,306,48,72,78,44,0,48,61,57,33,0,35.1503437111,129.0908799115
부산광역시교육청,남부교육지원청,색동유치원,사립(사인),정영숙,성민지,19900920,19900920,부산광역시 남구 유엔로120번가길 121,051-647-6033,051-647-6033, ,0700시0700분~1800시1800분,0,3,2,2,0,200,0,72,52,44,0,0,69,52,44,0,35.1268134267433,129.084277309209
부산광역시교육청,남부교육지원청,선암유치원,사립(사인),정주야,박일주,19900608,19900608,부산광역시 부산진구 신암로 97,051-643-4629,070-8622-4629,http://school.busanedu.net/sunam-k,0700시0700분~2200시2200분,1,0,1,1,0,110,26,0,26,26,0,13,0,15,5,0,35.1497348957139,129.052246183719
부산광역시교육청,남부교육지원청,성남초등학교병설유치원,공립(병설),구기철,구기철,19930301,19930301,부산광역시 동구 범일로53번길 14,051-646-9754, ,http://school.busanedu.net/pusansungnam-k,0700시0700분~1800시1800분,1,1,2,0,0,73,14,19,40,0,0,14,16,21,0,0,35.1351949484928,129.058471935734
부산광역시교육청,남부교육지원청,성동초등학교병설유치원,공립(병설),변미애,변미애,19860206,19860206,부산광역시 남구 전포대로68번길 27,051-950-1100,051-647-2553,http://school.busanedu.net/esungdong-k/main.do,0700시0700분~1800시1800분,1,1,2,0,1,73,14,18,40,0,1,11,14,21,0,1,35.1427582467307,129.069112869105
부산광역시교육청,남부교육지원청,성북초등학교병설유치원,공립(병설),강정미,강정미,19990108,19990108,부산광역시 부산진구 황령대로 79,051-803-5878,051-803-5866,https://school.busanedu.net/seongbuk-k/main.do,0700시0700분~1800시1800분,0,1,1,0,0,39,0,19,20,0,0,0,7,12,0,0,35.1517124341,129.0669981576
부산광역시교육청,남부교육지원청,성신유치원,사립(법인),김진영,김진영,19751001,19751001,부산광역시 남구 수영로49번길 5,051-647-5654,051-643-9450,http://school.busanedu.net/sungsin-k,0700시0700분~1800시1800분,1,1,1,0,0,110,16,22,22,0,0,14,16,21,0,0,35.1367575007294,129.073395615393
부산광역시교육청,남부교육지원청,성지유치원,사립(사인),김진탁,김미경,19891124,19891124,부산광역시 부산진구 백양산로 23,051-898-0802, , ,0700시0700분~1800시1800분,0,2,2,0,0,160,0,50,49,0,0,0,50,48,0,0,35.1714219169065,129.03287073347
부산광역시교육청,남부교육지원청,성지초등학교병설유치원,공립(병설),천현진,천현진,19970716,19970716,부산광역시 부산진구 시민공원로 62,051-816-0226,051-816-0246,https://school.busanedu.net/sungji-e/main.do,0700시0700분~1800시1800분,1,2,1,0,1,72,14,36,20,0,2,14,25,17,0,2,35.1646680376,129.0569678033
부산광역시교육청,남부교육지원청,솔유치원,사립(사인),이문자,이문자,20100310,20100310,부산광역시 남구 용호로231번길 128,051-611-1955,051-611-1922,http://school.busanedu.net/sol-k,0700시0700분~2100시2100분,1,1,1,0,0,98,16,24,26,0,0,14,8,7,0,0,35.1141578937877,129.11600393891
부산광역시교육청,남부교육지원청,수성초등학교병설유치원,공립(병설),김영희,김영희,19980213,19980213,부산광역시 동구 망양로 807,051-466-1838, ,http://suseong.es.kr,0900시0900분~1800시1800분,1,0,0,1,0,31,14,0,0,17,0,4,0,0,5,0,35.1345508396098,129.042718832958
부산광역시교육청,남부교육지원청,양정원광유치원,사립(사인),이규윤(재단법인 원불교),김경희,19911228,19911228,부산광역시 부산진구 양지로17번길 28,051-865-1860, , ,0700시0700분~1800시1800분,2,3,2,0,0,182,52,78,52,0,0,52,77,52,0,0,35.1697876867408,129.071045210343
부산광역시교육청,남부교육지원청,양정유치원,사립(사인),손병인,구민정,19660531,19660531,부산광역시 부산진구 양지로5번길 31,051-862-9329,051-862-9328, ,0700시0700분~2100시2100분,1,0,1,1,0,90,24,0,26,26,0,16,0,25,19,0,35.17102423951,129.070245486111
부산광역시교육청,남부교육지원청,양정현대유치원,사립(사인),김수용,정미숙,19980421,19980421,부산광역시 부산진구 범양로 101-20,051-853-4895, , ,0900시0900분~1900시1900분,0,0,1,6,0,190,0,0,26,150,0,0,0,26,150,0,35.1733101395152,129.063879020989
부산광역시교육청,남부교육지원청,엘지유치원,사립(사인),박향원,박향원,19981209,19981209,부산광역시 부산진구 백양대로300번길 30,051-895-7002,051-895-7003,https://school.busanedu.net/lgkid7002-k/main.do,0700시0700분~2200시2200분,1,2,2,0,0,178,26,52,52,0,0,23,29,29,0,0,35.1558923920215,129.018353702087
부산광역시교육청,남부교육지원청,연포초등학교병설유치원,공립(병설),권영민,권영민,20190301,20190301,부산광역시 남구 못골로 17,051-630-1090,051-630-1099,http://school.busanedu.net/yonpo-k/main.do,0700시0700분~1800시1800분,1,1,2,0,1,73,13,18,37,0,5,13,19,26,0,5,35.137295949,129.0840861909
부산광역시교육청,남부교육지원청,영림유치원,사립(사인),신정범,김영림,19821230,19821230,부산광역시 부산진구 냉정로 199,051-895-2500,051-895-2506, ,0700시0700분~1800시1800분,0,0,1,4,0,126,0,0,26,98,0,0,0,26,94,0,35.1506657992582,129.021654136488
부산광역시교육청,남부교육지원청,예종유치원,사립(사인),이해옥,이해옥,20120802,20130302,부산광역시 부산진구 성지로 116,051-806-1237,051-819-1648,https://school.busanedu.net/yejong-k,0700시0700분~2100시2100분,0,0,0,8,0,218,0,0,0,196,0,0,0,0,195,0,35.1804663948917,129.051525760494
부산광역시교육청,남부교육지원청,용산초등학교병설유치원,공립(병설),권진옥,권진옥,20120301,20120301,부산광역시 남구 동명로176번길 55,051-610-7326,051-610-7328,http://school.busanedu.net/yong-san-k/main.do,0900시0900분~1800시1800분,0,0,1,1,1,37,0,0,20,16,1,0,0,8,8,1,35.1165363826,129.1160673741
부산광역시교육청,남부교육지원청,용소초등학교병설유치원,공립(병설),남만희,남만희,20140301,20140501,부산광역시 남구 수영로325번길 114,051-750-9780, ,http://school.busanedu.net/yong-so-k/main.do,0700시0700분~1800시1800분,1,2,1,0,0,72,14,38,20,0,0,13,22,17,0,0,35.1428477246395,129.099500526838
부산광역시교육청,남부교육지원청,우암초등학교병설유치원,공립(병설),김일영,김일영,19870205,19870310,부산광역시 남구 우암로 190-19,070-8709-2117,051-646-4813,http://school.busanedu.net/uambusan-k,0900시0900분~1800시1800분,0,0,0,1,0,17,0,0,0,17,0,0,0,0,9,0,35.1253439818302,129.076382650513
부산광역시교육청,남부교육지원청,은하유치원,사립(법인),백승재,황분자,19630606,19630606,부산광역시 남구 수영로266번길 54,051-627-0635,051-623-0169,http://school.busanedu.net/eunha-k/main.do,0700시0700분~1800시1800분,1,1,1,0,0,180,26,23,25,0,0,16,18,23,0,0,35.1343753785034,129.097858604663
부산광역시교육청,남부교육지원청,일신유치원,사립(사인),정은복,박애순,19230517,19230517,부산광역시 동구 정공단로 17,051-632-3371,051-634-7832, ,0700시0700분~2100시2100분,1,1,1,0,0,110,18,24,26,0,0,8,7,19,0,0,35.1346794812424,129.05332674765
부산광역시교육청,남부교육지원청,전원유치원,사립(사인),김정애,이기쁨,19841206,19841206,부산광역시 부산진구 당감로 126,051-806-3131, , ,0700시0700분~1800시1800분,1,1,2,0,0,120,22,26,48,0,0,22,26,45,0,0,35.1727817909332,129.03775842919
부산광역시교육청,남부교육지원청,전포유치원,공립(단설),김현숙,김현숙,19960117,19960117,부산광역시 부산진구 동성로 34,051-816-8743,051-818-7492,http://school.busanedu.net/jeonpoyu-k,0700시0700분~2000시2000분,2,2,2,0,1,106,28,37,37,0,4,28,33,36,0,4,35.154454616,129.0694205992
부산광역시교육청,남부교육지원청,주례초등학교병설유치원,공립(병설),임채운,임채운,19980210,19980210,부산광역시 부산진구 진사로61번길 28-7,051-890-5570,051-895-3079,https://school.busanedu.net/jure-k/,0700시0700분~1800시1800분,1,0,0,1,1,31,13,0,0,16,2,1,0,0,4,2,35.1459299019,129.0182542244
부산광역시교육청,남부교육지원청,초예유치원,사립(법인),재단법인 대한예수교장로회 경남노회유지재단(김수찬),김정광,19910509,19910509,부산광역시 부산진구 월드컵대로449번길 44-6,051-805-7644,051-914-7644, ,0700시0700분~1800시1800분,0,1,1,2,0,100,0,24,24,48,0,0,22,24,48,0,35.181290639016,129.050667290761
부산광역시교육청,남부교육지원청,큰별유치원,사립(사인),전수옥,전수옥,19850913,19850913,부산광역시 부산진구 백양대로260번길 16,051-892-0075,051-893-4282, ,0700시0700분~2200시2200분,1,0,0,1,0,110,14,0,0,15,0,8,0,0,11,0,35.1565097219502,129.02225480039
부산광역시교육청,남부교육지원청,키즈포레유치원,사립(사인),김수현,김수현,20150112,20150303,부산광역시 남구 유엔평화로47번길 98,051-621-1331,051-621-1159, ,0900시0900분~1800시1800분,0,2,2,2,0,140,0,48,48,44,0,0,48,42,44,0,35.1305669396014,129.09765797793
부산광역시교육청,남부교육지원청,한림유치원,사립(사인),이성희,이지은,19870301,19870301,부산광역시 동구 홍곡남로 3,051-464-1224,051-464-1225,http://school.busanedu.net/hanlim-k,0800시0800분~1830시1830분,3,3,3,0,0,270,78,78,78,0,0,76,78,75,0,0,35.1241683881551,129.039557829737
부산광역시교육청,남부교육지원청,해맑은유치원,사립(사인),박기남,김현미,20081223,20081223,부산광역시 남구 동명로118번길 63,051-624-0630, ,https://school.busanedu.net/haemalkeun-k,0700시0700분~2200시2200분,1,2,1,0,0,130,16,48,26,0,0,12,24,24,0,0,35.1172712013314,129.109562886604
부산광역시교육청,남부교육지원청,해바라기자연유치원,사립(사인),허명옥,허명옥,20110301,20110301,부산광역시 부산진구 개금본동로9번길 48,051-894-5400,051-894-0099,http://dabuler.github.io/5400/,0700시0700분~2200시2200분,0,0,0,6,0,130,0,0,0,130,0,0,0,0,128,0,35.1570714189904,129.023116093044
부산광역시교육청,남부교육지원청,현대일신유치원,사립(사인),박정란,박정란,19931130,19931130,부산광역시 부산진구 거제대로 37,051-851-7799,051-851-3488, ,0700시0700분~2100시2100분,2,2,2,0,0,240,52,52,54,0,0,52,51,54,0,0,35.1707973403346,129.065416432549
부산광역시교육청,남부교육지원청,화승예그린유치원,사립(사인),배명조,배명조,20131231,20140304,부산광역시 부산진구 백양순환로 70-11,051-894-1515,051-894-8500, ,0700시0700분~2100시2100분,0,3,3,3,0,226,0,72,78,66,0,0,71,69,65,0,35.169551855985,129.034944900593
부산광역시교육청,남부교육지원청,화승유치원,사립(사인),배명조,박근형,19970428,19970428,부산광역시 부산진구 당감로 79,051-819-3372,051-819-3373, ,0700시0700분~2100시2100분,3,0,1,1,0,180,48,0,26,24,0,47,0,26,24,0,35.1683472020679,129.038080077952
부산광역시교육청,남부교육지원청,화인유치원,사립(사인),박진우,조정숙,19961127,19961127,부산광역시 부산진구 동평로291번길 30,051-818-6556,051-818-6554, ,0900시0900분~1800시1800분,2,2,2,1,0,154,32,48,52,22,0,32,43,40,21,0,35.1729539492119,129.059968638395
부산광역시교육청,동래교육지원청,거성유치원,사립(사인),고은태,이은주,19750320,19750320,부산광역시 연제구 거제대로136번길 6,051-852-5697,051-867-2296, ,0700시0700분~2100시2100분,0,0,1,1,0,80,0,0,24,20,0,0,0,9,10,0,35.1802399518074,129.070073537486
부산광역시교육청,동래교육지원청,거제초등학교병설유치원,공립(병설),김용희,김용희,19841208,19850312,부산광역시 연제구 해맞이로 39,051-506-0374,051-505-0374,https://school.busanedu.net/gue-je-k,0900시0900분~1800시1800분,1,1,1,0,0,53,14,19,20,0,0,11,15,18,0,0,35.178095351,129.0670563946
부산광역시교육청,동래교육지원청,고은유치원,사립(사인),김방자,문정숙,19841127,19841127,부산광역시 연제구 여고로 126,051-502-9070,051-506-4650, ,0900시0900분~1800시1800분,0,2,2,3,0,182,0,48,52,72,0,0,48,52,62,0,35.1986027147316,129.076468053498
부산광역시교육청,동래교육지원청,과정유치원,사립(사인),손영규,조행일,19981127,19981127,부산광역시 연제구 좌수영로 291,051-758-0672,051-758-4494, ,0700시0700분~2100시2100분,2,1,1,0,0,96,32,22,24,0,0,18,13,13,0,0,35.1875105716359,129.109888387434
부산광역시교육청,동래교육지원청,교동초등학교병설유치원,공립(병설),이상복,이상복,20160301,20160301,부산광역시 동래구 시실로 73-13,051-620-0191,051-620-0190,http://school.busanedu.net/kd-k/main.do,0700시0700분~1800시1800분,0,0,0,1,0,17,0,0,0,17,0,0,0,0,4,0,35.2154589243,129.0921778854
부산광역시교육청,동래교육지원청,구서초등학교병설유치원,공립(병설),정현숙,정현숙,20150301,20150309,부산광역시 금정구 구서중앙로 35,051-996-4815,051-996-4800,http://school.busanedu.net/kuseo-k/,0700시0700분~1800시1800분,1,1,1,0,0,53,14,19,20,0,0,4,14,17,0,0,35.2542007665183,129.087135133693
부산광역시교육청,동래교육지원청,글로잉유치원,사립(사인),윤진희,이혜경,20150102,20150102,부산광역시 연제구 연동로14번길 33,051-852-0091,051-852-0092, ,0700시0700분~2100시2100분,2,2,2,0,0,144,32,48,52,0,0,31,36,45,0,0,35.1883651643962,129.091277855486
부산광역시교육청,동래교육지원청,금사초등학교병설유치원,공립(병설),장미순,장미순,19970301,19970301,부산광역시 금정구 금사로57번길 24,051-525-3134,051-525-3226,http://school.busanedu.net/kumsa-k,0900시0900분~1800시1800분,0,0,1,1,2,37,0,0,17,14,6,0,0,5,11,6,35.2194973349458,129.109682742127
부산광역시교육청,동래교육지원청,금샘누리유치원,공립(단설),정지경,정지경,20200101,20200301,부산광역시 금정구 금샘로 525,051-968-9300,051-968-9340,https://school.busanedu.net/geumsaem-k,0700시0700분~1900시1900분,1,2,2,0,2,92,11,36,38,0,7,11,27,25,0,7,35.2690589227607,129.083892095485
부산광역시교육청,동래교육지원청,금정유치원,공립(단설),정명순,정명순,20170301,20170301,부산광역시 금정구 식물원로44번길 46,051-581-5488,051-581-5465,http://school.busanedu.net/guemjung-k,0700시0700분~2000시2000분,2,2,3,0,1,126,28,36,58,0,4,28,36,54,0,4,35.2271443095,129.0847749147
부산광역시교육청,동래교육지원청,꾸미랑유치원,사립(사인),김병출,유지선,20090610,20090610,부산광역시 금정구 서동로34번길 25,051-581-2396,051-582-7220, ,0700시0700분~2100시2100분,2,1,1,0,0,100,32,24,26,0,0,23,23,13,0,0,35.2197605691,129.0911308598
부산광역시교육청,동래교육지원청,낙민초등학교병설유치원,공립(병설),강미경,강미경,20001227,20010301,부산광역시 동래구 충렬대로272번길 34,051-712-5270,051-553-9895,http://school.busanedu.net/nakmin-k/main.do,0700시0700분~1800시1800분,1,1,1,0,0,53,14,19,20,0,0,10,9,19,0,0,35.1994266167,129.0883445081
부산광역시교육청,동래교육지원청,내성초등학교병설유치원,공립(병설),홍범식,홍범식,19970910,19970910,부산광역시 동래구 동래로 173,051-550-8695,051-550-8649,https://school.busanedu.net/naesung-k,0700시0700분~1800시1800분,1,2,2,0,1,92,14,37,37,0,4,11,24,31,0,4,35.2047851467858,129.089829645557
부산광역시교육청,동래교육지원청,느티나무유치원,사립(사인),박영숙,정재미,19840917,20091002,부산광역시 동래구 온천천로453번길 6,051-523-3970,051-526-4918, ,0700시0700분~1800시1800분,2,1,1,0,0,140,44,24,26,0,0,33,24,25,0,0,35.1915551784935,129.102817219439
부산광역시교육청,동래교육지원청,대우유치원,사립(사인),이경해,이경해,19990901,19990901,부산광역시 금정구 부산대학로 10,051-513-2888,051-513-2806,http://school.busanedu.net/deawu-k,0700시0700분~2200시2200분,0,1,1,1,0,82,0,24,26,22,0,0,23,25,17,0,35.231291010535,129.090592846216
부산광역시교육청,동래교육지원청,동래유치원,사립(법인),동래기영회,하은아,19700425,19700425,부산광역시 동래구 동래로152번가길 21-9,051-552-4539,051-557-0995,https://school.busanedu.net/dongnae-k/main.do,0700시0700분~1800시1800분,1,1,1,0,0,160,16,18,18,0,0,11,11,15,0,0,35.2031696881874,129.088303163448
부산광역시교육청,동래교육지원청,동래초등학교부속유치원,사립(법인),오정석,박동성,19840308,19840308,부산광역시 금정구 체육공원로44번길 26,051-515-2689,051-514-0904,https://school.busanedu.net/dongraekg-k/main.do,0900시0900분~1800시1800분,3,2,2,0,0,172,48,48,52,0,0,48,48,50,0,0,35.246983912,129.099021249
부산광역시교육청,동래교육지원청,동백유치원,사립(사인),최정희,최정희,19800905,19800905,부산광역시 금정구 수림로50번길 47,051-581-0610,051-581-0613,http://www.cafe.daum.net/db0610,0700시0700분~2200시2200분,0,1,2,4,0,174,0,24,52,92,0,0,24,50,87,0,35.2421690431626,129.086997325817
부산광역시교육청,동래교육지원청,동성연천유치원,사립(사인),이재환,최은숙,20110302,20110303,부산광역시 연제구 고분로 200,051-758-1126, ,http://yc.kidspann.net,0700시0700분~1800시1800분,2,2,2,2,0,184,32,48,52,48,0,27,40,50,39,0,35.1824417521302,129.103708946014
부산광역시교육청,동래교육지원청,럭키동래유치원,사립(사인),이진표,김희경,19851205,19851205,부산광역시 동래구 중앙대로1367번길 85,051-554-6666,051-554-6667, ,0900시0900분~1800시1800분,0,1,2,4,0,170,0,24,51,84,0,0,24,51,84,0,35.2100909581475,129.073482388593
부산광역시교육청,동래교육지원청,명륜자연유치원,사립(사인),박금숙,김계영,19830117,19830117,부산광역시 동래구 명륜로250번길 43,051-555-7650,051-556-1288, ,0900시0900분~1800시1800분,2,3,3,0,0,300,52,78,78,0,0,34,57,68,0,0,35.2150662184767,129.086861730345
부산광역시교육청,동래교육지원청,민들레유치원,사립(사인),박영경,박영경,19810201,19810201,부산광역시 동래구 차밭골로49번길 41,051-505-6116,051-501-5908,http://cafe.daum.net/mindulekids,0900시0900분~1830시1830분,0,3,3,3,0,220,0,72,78,69,0,0,72,78,66,0,35.2159664324971,129.075664881678
부산광역시교육청,동래교육지원청,법륜유치원,사립(사인),홍종섭,오혜순,19830601,19830601,부산광역시 동래구 동래로 160,051-553-7773,051-553-7030,https://school.busanedu.net/pupryun-k,0900시0900분~1800시1800분,2,1,1,0,0,210,32,22,24,0,0,27,21,16,0,0,35.2035805038097,129.087914621578
