교육청명,교육지원청명,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,팩스번호,홈페이지,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,인가총정원수,3세정원수,4세정원수,5세정원수,혼합정원수,특수학급정원수,만3세원아수,만4세원아수,만5세원아수,혼합원아수,특수원아수,위도,경도
대구광역시교육청,남부교육지원청,대구상원유치원,공립(단설),김명진,김명진,20131028,20160301,대구광역시 달서구 학산남로 34,053-234-5600,053-644-5602,https://sangwon.dge.kg.kr/,0800시0800분~1800시1800분,4,4,3,0,2,216,64,80,72,0,8,62,68,60,0,8,35.824903133,128.5399243866
대구광역시교육청,남부교육지원청,대구성남초등학교병설유치원,공립(병설),신미경,신미경 ,19980302,19980302,대구광역시 달서구 성당로47길 35,053-234-0758,053-651-2818,http://www.dgseongnam.es.kr,0830시0830분~1630시1630분,0,0,1,1,0,40,0,0,24,16,0,0,0,6,4,0,35.8533292123353,128.572285852107
대구광역시교육청,남부교육지원청,대구신흥초등학교병설유치원,공립(병설),이정원,이정원,19980301,19980301,대구광역시 달서구 두류공원로 257,053-234-0690,053-626-8003, ,0830시0830분~1700시1700분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,3,0,35.8563805223348,128.556568717135
대구광역시교육청,남부교육지원청,대구월배유치원,공립(단설),황은숙,황은숙,20160930,20170301,대구광역시 달서구 월배로 149-7,053-234-5720,053-639-7451,https://wolbae.dge.kg.kr,0800시0800분~1900시1900분,5,4,4,0,2,256,79,78,91,0,8,68,78,76,0,8,35.8164367523,128.5303512642
대구광역시교육청,남부교육지원청,대구유치원,사립(사인),장기찬,이경옥,19991228,19991228,대구광역시 달서구 미리샘길 22,053-642-6242, , ,0700시0700분~1900시1900분,2,2,2,0,0,224,36,40,48,0,0,31,32,37,0,0,35.8065584280155,128.543295497136
대구광역시교육청,남부교육지원청,대구장기초등학교병설유치원,공립(병설),황덕근,황덕근,20010305,20010305,대구광역시 달서구 장기로 280,053-234-4249,053-521-0140,https://janggi.dge.es.kr,0830시0830분~1630시1630분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,5,0,35.8443943902,128.5290137918
대구광역시교육청,남부교육지원청,대구장동초등학교병설유치원,공립(병설),이점형,이점형,20240301,20040301,대구광역시 달서구 달구벌대로304길 112,053-234-4478,053-234-4550,https://jangdong.dge.es.kr/jangdonge/main.do?sysId=jangdonge,0830시0830분~1630시1630분,0,1,1,0,0,44,0,20,24,0,0,0,5,11,0,0,35.8447918692,128.531760639
대구광역시교육청,남부교육지원청,대구장산초등학교병설유치원,공립(병설),김유경,김유경,19990301,19990301,대구광역시 달서구 장산로 30,053-234-3988,053-234-3904,https://daegu-jangsan.dge.es.kr/,0800시0800분~1700시1700분,1,2,2,0,1,104,15,40,45,0,4,12,30,30,0,4,35.8548380383,128.5265019228
대구광역시교육청,남부교육지원청,대구학산초등학교병설유치원,공립(병설),이윤창,이윤창,19950129,19950129,대구광역시 달서구 월성로 76,053-234-2461,053-643-7734,http://www.dghaksan.es.kr,0830시0830분~1630시1630분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,4,0,35.831109529189,128.526083274142
대구광역시교육청,남부교육지원청,대구한실초등학교병설유치원,공립(병설),장경희,장경희,20191221,20200302,대구광역시 달서구 한실로6길 108,053-234-5870,053-641-5870,https://hansil.dge.es.kr,0800시0800분~1730시1730분,2,2,2,0,1,120,22,31,33,0,3,18,23,30,0,3,35.7983193143011,128.528563882805
대구광역시교육청,남부교육지원청,대구호산초등학교병설유치원,공립(병설),문연이,문연이,20071123,20071123,대구광역시 달서구 달서대로109길 116,053-234-4766,053-584-4766,http://www.ho-san.es.kr/index.do,0830시0830분~1630시1630분,0,0,1,1,0,44,0,0,24,20,0,0,0,4,4,0,35.8490694965,128.4790041179
대구광역시교육청,남부교육지원청,동그라미유치원,사립(사인),김태환,김현정,19931127,19931127,대구광역시 달서구 중흥로8길 50,053-655-0146,053-655-3148, ,0800시0800분~2000시2000분,2,2,2,0,0,162,40,56,66,0,0,31,26,46,0,0,35.8291028018244,128.554085788558
대구광역시교육청,남부교육지원청,동해유치원,사립(사인),김창근,전현미,19850228,19850228,대구광역시 달서구 장기로 50,053-652-5760,053-628-5760, ,0700시0700분~1900시1900분,4,3,3,0,0,400,96,84,84,0,0,96,84,84,0,0,35.843218475693,128.554932488001
대구광역시교육청,남부교육지원청,드림유치원,사립(사인),성창환,김경미,20150301,20150301,대구광역시 남구 대봉로30길 36-8,053-472-3800, ,https://blog.naver.com/dreamdaegu,0800시0800분~1800시1800분,0,0,2,5,0,180,0,0,56,124,0,0,0,57,123,0,35.8517027208894,128.605126185087
대구광역시교육청,남부교육지원청,롯데가야유치원,사립(사인),임재선,강현구,20080825,20090302,대구광역시 달서구 대명천로 101,053-627-0671,053-627-0672,https://instagram.com/_lottekaya?igshid=MzRlODBiNWFlZA==,0800시0800분~1900시1900분,2,2,2,0,0,160,48,56,56,0,0,47,56,57,0,0,35.8390325661354,128.547192863256
대구광역시교육청,남부교육지원청,룸비니유치원,사립(사인),장용준,이정은,19820301,19820301,대구광역시 남구 대명남로 140,053-621-1003,053-653-9219, ,0700시0700분~1900시1900분,2,2,2,0,0,240,46,54,62,0,0,36,46,62,0,0,35.8349714581493,128.573702839322
대구광역시교육청,남부교육지원청,리라유치원,사립(사인),이팔환,이경미,19871222,19871222,대구광역시 달서구 앞산순환로 225,053-622-7755,053-652-7171, ,0800시0800분~1900시1900분,1,1,1,0,0,230,10,10,12,0,0,2,4,9,0,0,35.8239752290554,128.55371244321
대구광역시교육청,남부교육지원청,명지유치원,사립(사인),장연현,이지민,19910501,19920301,대구광역시 달서구 월배로28길 84,053-631-4967,053-639-4967, ,0700시0700분~1900시1900분,1,2,2,0,0,200,40,80,80,0,0,40,53,49,0,0,35.8133350324411,128.532918621401
대구광역시교육청,남부교육지원청,문화유치원,사립(사인),이귀영,이귀영,20070202,20070202,대구광역시 달서구 월배로83길 120-11,053-623-5602,053-624-5602,https://blog.naver.com/mhk5602,0800시0800분~2000시2000분,3,3,2,0,0,292,99,99,94,0,0,48,47,40,0,0,35.8326592084013,128.545242459168
대구광역시교육청,남부교육지원청,반야유치원,사립(사인),박남희,남현미,19890301,19890301,대구광역시 남구 장전1길 92,053-655-0222,053-655-0224,http://www.enterkids.com/banya/,0700시0700분~1800시1800분,0,1,1,0,0,200,0,70,70,0,0,0,10,10,0,0,35.8402289864019,128.576067907738
대구광역시교육청,남부교육지원청,보성은하유치원,사립(사인),이송주,이송주,19940501,19940601,대구광역시 달서구 월곡로 320,053-638-0900,053-638-0904,https://cafe.daum.net/eunha888,0830시0830분~1900시1900분,2,2,1,0,0,230,40,48,60,0,0,19,40,25,0,0,35.8218279553386,128.535528244978
대구광역시교육청,남부교육지원청,브레멘유치원,사립(사인),이현숙,이현숙,20121205,20130301,대구광역시 달서구 조암로5길 22,053-633-0330,053-633-0331,http://www.bremen2013.com,0700시0700분~1900시1900분,0,0,3,6,0,236,0,0,90,144,0,0,0,64,131,0,35.8232466153587,128.528120812462
대구광역시교육청,남부교육지원청,사랑마을유치원,사립(사인),오희숙,박옥주,20101102,20110301,대구광역시 달서구 상화북로 7,053-635-7997,053-639-7997, ,0700시0700분~1900시1900분,1,2,1,0,0,122,28,56,33,0,0,18,21,18,0,0,35.8099684271156,128.527567762714
대구광역시교육청,남부교육지원청,사랑유치원,사립(사인),박금실,박금실,19770321,19770321,대구광역시 달서구 야외음악당로41길 68,053-624-1917,053-626-1917, ,0800시0800분~1900시1900분,0,0,0,3,0,110,0,0,0,110,0,0,0,0,110,0,35.8568661871753,128.556087870752
대구광역시교육청,남부교육지원청,솔리유치원,사립(사인),윤귀영,윤귀영,20110830,20120301,대구광역시 달서구 조암남로19길 11,053-641-5552,053-641-6662,https://solikids.net,0700시0700분~1900시1900분,0,0,3,7,0,300,0,0,99,196,0,0,0,99,193,0,35.8193585897755,128.522994144359
대구광역시교육청,남부교육지원청,스콜라유치원,사립(사인),이창균,김인경,20150301,20150303,대구광역시 남구 앞산순환로 467,053-217-7500,053-217-7503, ,0800시0800분~1900시1900분,1,1,2,3,0,168,20,25,52,69,0,20,25,52,69,0,35.8324890736302,128.57606191952
대구광역시교육청,남부교육지원청,아름그루유치원,사립(사인),김정숙,김정숙,20151117,20160301,대구광역시 남구 효동길 91,053-473-0494,053-473-0946, ,0700시0700분~1900시1900분,1,1,2,3,0,168,18,24,56,70,0,23,23,51,66,0,35.8363410238206,128.601099243299
대구광역시교육청,남부교육지원청,아이린유치원,사립(사인),이시정,이시정,20140919,20150302,대구광역시 남구 효동길 14,053-267-3300, , ,0700시0700분~1900시1900분,0,0,2,4,0,156,0,0,56,100,0,0,0,55,100,0,35.8396280266513,128.599627327654
대구광역시교육청,남부교육지원청,아이세상유치원,사립(사인),김언희,김언희,20011201,20020301,대구광역시 달서구 선원로37남길 13,053-586-2002,053-586-5554,http://blog.naver.com/isesang211,0750시0750분~1900시1900분,0,0,2,6,0,208,0,0,56,152,0,0,0,56,151,0,35.8595469962992,128.513326645891
대구광역시교육청,남부교육지원청,아이파크에벤에셀유치원,사립(사인),장영희,노미혜,20170301,20170301,대구광역시 달서구 월배로5길 76,053-643-9988,053-643-9989, ,0700시0700분~1900시1900분,1,1,1,0,0,122,18,24,28,0,0,4,3,11,0,0,35.8193675756,128.5138240244
대구광역시교육청,남부교육지원청,예림유치원,사립(사인),이광숙,이광숙,19940216,19940309,대구광역시 달서구 월성로 74-1,053-641-1322,053-641-7077, ,0700시0700분~1900시1900분,0,0,0,5,0,160,0,0,0,160,0,0,0,0,149,0,35.8312509159587,128.526946439631
대구광역시교육청,남부교육지원청,예현유치원,사립(사인),천지숙,천지숙,20070301,20070301,대구광역시 달서구 월배로75길 78,053-656-2008,053-656-8946, ,0700시0700분~1900시1900분,2,2,2,0,0,192,36,48,56,0,0,31,32,42,0,0,35.8308483267593,128.547477231944
대구광역시교육청,남부교육지원청,용산유치원,사립(사인),조경숙,조경숙,20121130,20121130,대구광역시 달서구 선원로55길 11-8,053-593-0279,053-593-0278,https://cafe.naver.com/yongsankindergarten,0700시0700분~1900시1900분,3,3,3,0,0,216,66,77,65,0,0,66,77,65,0,0,35.8594972013215,128.522608146542
대구광역시교육청,남부교육지원청,원화유치원,사립(사인),최원석,채정숙,19830301,19830301,대구광역시 달서구 당산로21안길 49,053-567-8512,053-553-3842, ,0700시0700분~1900시1900분,2,1,1,0,0,150,18,24,28,0,0,17,13,20,0,0,35.8450967767126,128.543848756511
대구광역시교육청,남부교육지원청,월성아이세상유치원,사립(사인),이대로,이금로,20101001,20101001,대구광역시 달서구 조암남로10길 46,053-631-7300, , ,0700시0700분~1900시1900분,0,0,2,4,0,178,0,0,66,112,0,0,0,64,104,0,35.8227957310844,128.525916475899
대구광역시교육청,남부교육지원청,이노유치원,사립(사인),홍미영,홍미영(직무대리),20130924,20140301,대구광역시 달서구 조암남로20길 54,0536382005,053-638-2012, ,0740시0740분~1900시1900분,0,0,3,6,0,226,0,0,84,142,0,0,0,74,141,0,35.821845981462,128.521198409305
대구광역시교육청,남부교육지원청,자연과예술유치원,사립(사인),김동희,이분선,20130924,20140301,대구광역시 달서구 월배로5길 11-4,053-643-8113,053-643-7744, ,0730시0730분~1900시1900분,0,0,2,6,0,204,0,0,56,148,0,0,0,33,114,0,35.8121197459441,128.516095183432
대구광역시교육청,남부교육지원청,자연과학유치원,사립(사인),김재식,이명숙,20030225,20030225,대구광역시 달서구 성지로16길 41,053-592-3636,053-592-2032,https://blog.naver.com/nskim3636,0700시0700분~1900시1900분,4,3,3,0,0,288,92,78,93,0,0,82,73,92,0,0,35.8568900384516,128.522375312481
대구광역시교육청,남부교육지원청,진천유치원,사립(법인),송귀영,박혜지,19981126,19990301,대구광역시 달서구 상화로9길 15,053-638-1290,053-638-1285, ,0700시0700분~1800시1800분,1,1,2,0,0,160,26,30,50,0,0,24,30,46,0,0,35.8090574289211,128.519036836285
대구광역시교육청,남부교육지원청,참좋은유치원,사립(법인),양진순,이소영,20070214,20070214,대구광역시 남구 삼정2길 36,053-476-6767,053-476-6762, ,0750시0750분~1830시1830분,2,2,1,0,0,156,50,53,27,0,0,50,53,27,0,0,35.8385853054512,128.594845240924
대구광역시교육청,남부교육지원청,최정유치원,사립(법인),윤태근,구영희,19890926,19890926,대구광역시 달서구 성서동로 355-19,053-581-3614,053-581-6174, ,0700시0700분~1830시1830분,2,1,2,0,0,200,80,40,80,0,0,44,36,46,0,0,35.8520355839466,128.512734931997
대구광역시교육청,남부교육지원청,키즈존유치원,사립(사인),장상의,조경애,19880506,19890301,대구광역시 달서구 장기로36안길 9,053-555-3182,053-555-3184, ,0800시0800분~1900시1900분,3,2,3,0,0,228,71,60,97,0,0,67,60,97,0,0,35.8440188901623,128.540893634204
대구광역시교육청,남부교육지원청,키즈킹유치원,사립(사인),지차남,강지혜,20131116,20140301,대구광역시 달서구 조암남로27길 13,053-637-7932,053-634-1611,http://m.blog.naver.com/kidsking2020,0750시0750분~1900시1900분,3,2,3,0,0,206,60,56,90,0,0,45,51,64,0,0,35.8174083514,128.5199327979
대구광역시교육청,남부교육지원청,태양유치원,사립(사인),유경연,유경연,20081119,20081119,대구광역시 달서구 월배로28안길 17-10,053-635-6767,053-635-5445,https://sunkid.kidsnote.ac,0700시0700분~1900시1900분,3,3,2,0,0,244,72,84,66,0,0,49,66,60,0,0,35.8140418249997,128.529350314829
대구광역시교육청,남부교육지원청,토리유치원,사립(사인),이원식,이영주,20131111,20140303,대구광역시 달서구 구마로36길 33,053-281-6700,053-281-6701,https://www.band.us/@9411,0700시0700분~1900시1900분,1,1,1,0,0,64,16,24,24,0,0,11,15,17,0,0,35.8341186009,128.5472389986
대구광역시교육청,남부교육지원청,파랑새유치원,사립(사인),우혁기서희순,우혁기,20101105,20101105,대구광역시 달서구 조암남로16길 34,053-631-7897,053-634-7897, ,0700시0700분~1900시1900분,0,0,2,5,0,182,0,0,56,126,0,0,0,56,125,0,35.8228890872011,128.522578930775
대구광역시교육청,남부교육지원청,파프리카유치원,사립(사인),김은미,김은미,19800223,20100301,대구광역시 달서구 대명천로21길 10,053-627-6608,053-652-8242, ,0700시0700분~1900시1900분,2,2,1,0,0,230,40,44,25,0,0,25,44,25,0,0,35.83899625486,128.54928837734
대구광역시교육청,남부교육지원청,하늘정원유치원,사립(사인),박태익,박태익,20001213,20010301,대구광역시 달서구 한들로 70,053-525-1234,053-525-1515, ,0700시0700분~1900시1900분,2,2,3,0,0,230,60,64,96,0,0,43,61,80,0,0,35.8445763873215,128.527763772578
대구광역시교육청,남부교육지원청,해오름유치원,사립(사인),김묘순,허선옥,20070214,20070214,대구광역시 달서구 도원남로 54,053-634-1111, , ,0700시0700분~1800시1800분,0,0,0,1,0,127,0,0,0,20,0,0,0,0,11,0,35.8039691362802,128.534842607669
대구광역시교육청,남부교육지원청,행복나무유치원,사립(사인),이용석,박영미,20151117,20160301,대구광역시 달서구 성서서로73길 68,0535925860,053-584-5834, ,0700시0700분~1900시1900분,2,2,2,0,0,152,48,52,52,0,0,29,37,38,0,0,35.8582172057619,128.49640033827
대구광역시교육청,달성교육지원청,구지세현유치원,공립(단설),오경녀,오경녀,20180630,20180901,대구광역시 달성군 구지면 국가산단대로70길 23,053-235-2860,053-615-5733,https://gujisehyeon.dge.kg.kr/,0800시0800분~1800시1800분,6,6,7,0,2,384,96,116,164,0,8,56,72,128,0,6,35.6615972469,128.4202023086
대구광역시교육청,달성교육지원청,글로벌이튼유치원,사립(사인),이명숙,이명숙,20150301,20150301,대구광역시 달성군 논공로17길 16-8,053-617-7001,053-617-7002,https://cafe.naver.com/globaleton,0630시0630분~2200시2200분,0,1,1,2,0,98,0,24,28,46,0,0,13,14,24,0,35.7296795782,128.4431538552
대구광역시교육청,달성교육지원청,금이야옥이야유치원,사립(사인),김경옥,우민지,20150301,20150301,대구광역시 달성군 법화길 61,053-269-0022,053-269-0023, ,0700시0700분~1900시1900분,2,1,1,0,0,148,44,48,56,0,0,20,20,20,0,0,35.7865901802332,128.446210328274
대구광역시교육청,달성교육지원청,꿈이있는숲속유치원,사립(사인),배성아,배성아,20120301,20120301,대구광역시 달성군 다사로 64,053-585-5703,053-585-5705, ,0700시0700분~1800시1800분,3,3,3,0,0,264,78,81,84,0,0,71,76,71,0,0,35.866248746742,128.459140873426
대구광역시교육청,달성교육지원청,늘푸른유치원,사립(사인),신경용,김영희,20010611,20010611,대구광역시 달성군 명곡로 4,053-644-6060,053-644-6063,https://blog.naver.com/smfvnfms6060,0700시0700분~1900시1900분,2,2,2,0,0,182,40,48,60,0,0,29,42,60,0,0,35.7994028999984,128.495631029743
대구광역시교육청,달성교육지원청,대구가창초등학교병설유치원,공립(병설),김수정,김수정,19810301,19810301,대구광역시 달성군 가창로 640,053-235-1149,053-767-0330,https://gachang.dge.es.kr/,0830시0830분~1630시1630분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,4,0,35.7711858705368,128.648277793199
대구광역시교육청,달성교육지원청,대구구지초등학교병설유치원,공립(병설),우경수,우경수,19810301,19810301,대구광역시 달성군 창리로11길 45-11,053-235-0730,053-614-0680,https://guji.dge.es.kr/,0830시0830분~1700시1700분,0,0,0,1,0,20,0,0,0,20,0,0,0,0,6,0,35.663706612,128.4159041573
대구광역시교육청,달성교육지원청,대구논공초등학교병설유치원,공립(병설),안상한,안상한,20040623,20050301,대구광역시 달성군 논공로7길 41,053-235-1757,053-235-1709,http://www.nongong.es.kr,0800시0800분~1620시1620분,0,0,1,1,0,40,0,0,24,16,0,0,0,2,4,0,35.7312731907514,128.436974912609
대구광역시교육청,달성교육지원청,대구다사초등학교병설유치원,공립(병설),임휘성,임휘성,19810301,19810301,대구광역시 달성군 다사로 86,053-235-0884,053-591-1045,http://www.dasa.es.kr/ ,0830시0830분~1630시1630분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,6,0,35.8687634301,128.4587779609
대구광역시교육청,달성교육지원청,대구대실유치원,공립(단설),우성숙,우성숙,20151221,20160304,대구광역시 달성군 대실역남로1길 29,053-235-2020,053-581-3478,https://daesil.dge.kg.kr/,0800시0800분~1800시1800분,3,3,4,0,1,204,48,60,92,0,4,40,39,56,0,4,35.8526030040671,128.467623309998
대구광역시교육청,달성교육지원청,대구도림초등학교병설유치원,공립(병설),최홍남,최홍남,20190301,20190301,대구광역시 달성군 서재로26길 94,053-235-1696,053-592-1684,http://www.dg-dorim.es.kr,0830시0830분~1630시1630분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,7,0,35.8781503695,128.4997990746
대구광역시교육청,달성교육지원청,대구매곡초등학교병설유치원,공립(병설),김종찬,김종찬,20090306,20090306,대구광역시 달성군 대실역북로3길 6,053-235-1987,053-585-8369,http://www.maegok.es.kr,0830시0830분~1700시1700분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,6,0,35.8622476743901,128.468118211048
대구광역시교육청,달성교육지원청,대구비슬유치원,공립(단설),권건희,권건희,20131028,20160301,대구광역시 달성군 테크노북로 142,053-235-2060,053-616-9936,http://www.biseul.dge.kg.kr,0800시0800분~1830시1830분,4,6,4,0,1,283,64,120,95,0,4,27,51,41,0,4,35.6965061244,128.4583407195
대구광역시교육청,달성교육지원청,대구서동유치원,공립(단설),신성희,신성희,20161221,20170301,대구광역시 달성군 다사읍 서재로7길 53,053-233-5670,053-584-9867,https://seodong.dge.kg.kr/,0800시0800분~1900시1900분,3,4,3,0,2,200,45,80,67,0,8,45,67,58,0,8,35.8718140426,128.488806841
대구광역시교육청,달성교육지원청,대구세천유치원,공립(단설),박정숙,박정숙,20131028,20160304,대구광역시 달성군 세천로 182-11,053-235-2114,053-593-8213,https://secheon.dge.kg.kr,0800시0800분~1800시1800분,3,4,3,0,1,200,48,76,72,0,4,22,60,48,0,3,35.8738700613365,128.481204482773
대구광역시교육청,달성교육지원청,대구아이누리유치원,사립(사인),이남미,이남미,20110301,20110301,대구광역시 달성군 대실역북로 86,053-588-7900, , ,0800시0800분~2000시2000분,0,0,0,6,0,168,0,0,0,168,0,0,0,0,156,0,35.8638304360849,128.466264531531
대구광역시교육청,달성교육지원청,대구옥빛유치원,공립(단설),최윤정,최윤정,20131028,20160304,대구광역시 달성군 옥포읍 돌미로2서길 20,053-235-2150,053-617-0430,https://okbit.dge.kg.kr,0800시0800분~1900시1900분,2,3,3,0,1,164,32,59,69,0,4,16,36,48,0,3,35.7788955298,128.4364845225
대구광역시교육청,달성교육지원청,대구왕선초등학교병설유치원,공립(병설),정명환,정명환,20080306,20080306,대구광역시 달성군 대실역북로 93,053-235-1846,053-584-7671,http://www.wangseon.es.kr,0830시0830분~1700시1700분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,8,0,35.8631952234796,128.46520572913
대구광역시교육청,달성교육지원청,대구용계초등학교병설유치원,공립(병설),김주경,김주경,19870309,19870309,대구광역시 달성군 가창로221길 1,053-235-1123,053-767-4990,http://www.yongkye.es.kr,0830시0830분~1630시1630분,0,0,1,1,0,40,0,0,24,16,0,0,0,5,8,0,35.8038439149172,128.621579588013
대구광역시교육청,달성교육지원청,대구유가유치원,공립(단설),임민정,임민정,20170301,20170301,대구광역시 달성군 유가읍 테크노대로5길 32,053-235-2680,053-616-7614,https://yugakd.dge.kg.kr/yugakdk/main.do?sysId=yugakdk,0800시0800분~1900시1900분,3,3,4,0,2,204,48,58,90,0,8,34,48,62,0,7,35.6919891411,128.4672427046
대구광역시교육청,달성교육지원청,대구테크노초등학교병설유치원,공립(병설),박호길,박호길,20240301,20240301,대구광역시 달성군 유가읍 현풍로 245,053-234-9662,053-611-0992,https://techno.dge.es.kr/technoe/main.do,0800시0800분~1800시1800분,3,3,3,0,9,180,36,48,60,0,36,36,47,59,0,29,35.7003591497024,128.464580226244
대구광역시교육청,달성교육지원청,대구포산유치원,공립(단설),박경화,박경화,20161221,20170301,대구광역시 달성군 테크노북로 78,053-233-5540,053-611-7050,http://www.posan.dge.kg.kr,0800시0800분~1800시1800분,3,4,3,0,2,200,48,77,67,0,8,26,39,48,0,8,35.6942701634,128.4527462483
대구광역시교육청,달성교육지원청,대구하빈초등학교병설유치원,공립(병설),이일숙,이일숙,19810301,19810305,대구광역시 달성군 하빈로 391-1,053-235-1028,053-582-7859,https://habin.dge.es.kr/,0830시0830분~1700시1700분,0,0,0,1,0,18,0,0,0,18,0,0,0,0,4,0,35.9014516780129,128.442038443901
대구광역시교육청,달성교육지원청,대자연유치원,사립(사인),임명희,임명희,20051115,20060301,대구광역시 달성군 서재본1길 9-10,053-585-5307,053-585-5309,http://www.djy.kr,0700시0700분~1900시1900분,3,3,3,0,0,266,72,72,72,0,0,71,64,60,0,0,35.8735548908694,128.495077004741
대구광역시교육청,달성교육지원청,도담소리숲유치원,사립(사인),신동수,이옥희,20170301,20170301,대구광역시 달성군 화원읍 인흥2길 79,053-633-6051,053-633-6052,https://dodamsorisoop.kidsnote.ac/home/main,0750시0750분~1900시1900분,0,0,0,6,0,140,0,0,0,140,0,0,0,0,122,0,35.7884337667672,128.519776309186
대구광역시교육청,달성교육지원청,드림아이유치원,사립(사인),전현정,전현정,20130301,20130304,대구광역시 달성군 매곡로 92,053-283-2001,053-283-2005, ,0800시0800분~1900시1900분,1,2,2,0,0,192,36,72,84,0,0,20,32,56,0,0,35.8681582593982,128.455750114094
대구광역시교육청,달성교육지원청,비슬향유치원,사립(사인),김은숙,조민영,20140922,20150301,대구광역시 달성군 현풍동로22길 17,053-617-1221,053-617-1331, ,0700시0700분~1900시1900분,0,0,0,6,0,144,0,0,0,144,0,0,0,0,122,0,35.7004916139171,128.450898737759
